GENE       CHR      START       STOP  NSNPS  NPARAM      N        ZSTAT            P
9015         1  222720990  222773438    147      18  97173      0.46394      0.32134
375056       1  222781444  222851351    179      18  97173      0.46737      0.32012
64853        1  222831355  222896602    122      20  97173       1.5376     0.062073
148362       1  222875906  222918529     74      15  97173       2.0992     0.017901
400823       1  222900558  222936932     71      13  97173       1.3015     0.096536
84976        1  222978342  223189337    692      38  97173     -0.23528        0.593
7100         1  223272748  223326624    232      18  97173      0.47366      0.31787
55061        1  223384161  223547564    437      33  97173      0.93519      0.17484
164127       1  223556715  223578812     70      12  97173      0.32455      0.37276
388743       1  223704972  223863436    459      45  97173      0.85898      0.19517
824          1  223879295  223973720    370      26  97173      0.79306      0.21387
7159         1  223957595  224043674    253      20  97173      0.77027      0.22057
23219        1  224291789  224359749    334      23  97173      0.27871      0.39023
8560         1  224360910  224391143    114      20  97173      0.79285      0.21393
4931         1  224405036  224527891    367      41  97173      -1.1536      0.87566
29097        1  224534513  224577154    168      26  97173      -1.7698      0.96162
80232        1  224562845  224632001    183      16  97173      -1.0148       0.8449
101928291    1  224611806  224657598    147      17  97173      -1.7662      0.96132
149111       1  224724563  224938269    857      50  97173      -0.3465      0.63552
127602       1  225107356  225596996   2268      45  97173       0.4158      0.33878
3930         1  225579204  225626557    185      32  97173     -0.45577      0.67572
55740        1  225664534  225850845    517      25  97173      0.56553      0.28586
6726         1  225955515  225988168    149      27  97173      -1.2466      0.89373
2052         1  225987797  226043264    277      48  97173      0.40675       0.3421
9725         1  226023233  226080420    245      28  97173      0.97524      0.16472
10637        1  226063982  226086846    125      15  97173      0.71003      0.23884
29920        1  226097577  226122040     63      18  97173       1.2602       0.1038
7044         1  226114298  226139083     54      15  97173      0.10596      0.45781
163859       1  226160403  226197099     93      23  97173      0.60086      0.27397
3020         1  226240408  226269703     70      17  97173       2.0067     0.022393
64746        1  226322380  226384423    230      34  97173      0.32081      0.37418
83881        1  226401325  226424756     59      12  97173      0.38877      0.34872
286826       1  226408850  226507789    209      33  97173      0.46412      0.32128
142          1  226538392  226605801    241      19  97173      0.38427      0.35039
375057       1  226726501  226806915    333      48  97173       2.0855     0.018512
3707         1  226809391  226937028    377      61  97173       1.5836     0.056642
5664         1  227047885  227093804    214      32  97173      -2.1314      0.98347
56997        1  227074589  227185246    443      68  97173      -1.7921      0.96344
8476         1  227167566  227516193   2098      28  97173      0.39404      0.34678
339500       1  227741220  227875144    506      28  97173     -0.48365      0.68568
65094        1  227908890  227933284     96      21  97173     -0.56151      0.71277
116841       1  227912697  227978932    290      32  97173      -1.4266      0.92315
339501       1  227993418  228044171    244      40  97173      -1.1939      0.88373
7483         1  228099165  228145676    182      27  97173     -0.31049      0.62191
101060022    1  228146662  228169059    128       9  97173      0.11581       0.4539
89780        1  228184723  228258972    222      30  97173      -1.3959      0.91862
100506571    1  228251610  228274258     56      19  97173     -0.89565      0.81478
375          1  228260361  228296913     81      21  97173     -0.70469       0.7595
79169        1  228278428  228303112     60      18  97173      -0.8726      0.80856
128308       1  228284380  228307037     51      15  97173      -1.1106      0.86663
2987         1  228317668  228346656     64      20  97173      -1.8015      0.96419
57165        1  228327415  228357527     65      22  97173      -1.0964      0.86356
200205       1  228343429  228379958     92      18  97173     -0.34534      0.63508
84033        1  228385740  228576577    759      38  97173     -0.49588      0.69001
101927401    1  228539180  228564500     93      20  97173     -0.56414      0.71367
81559        1  228571373  228604584     95      18  97173      -1.1239      0.86946
51127        1  228584858  228614583     97      20  97173     -0.39917      0.65511
8290         1  228602546  228623026     93      18  97173     -0.10165      0.54048
92815        1  228635065  228655560     62      12  97173      0.42946      0.33379
128312       1  228635808  228656259     67      13  97173      0.49465      0.31042
149603       1  228664277  228707598    197      35  97173       0.9897      0.16116
100129094    1  228688060  228709699    107      22  97173       1.1434      0.12643
58480        1  228770394  228892416    426      44  97173    -0.061541      0.52454
5867         1  229396809  229451641    121      14  97173     0.078583      0.46868
10638        1  229430129  229451251     43       7  97173     -0.58093      0.71936
126731       1  229446752  229488688    117      16  97173      -1.5243      0.93628
58           1  229556992  229579858    105      27  97173     -0.22276      0.58814
55746        1  229567044  229654088    305      22  97173     -0.35237      0.63772
23456        1  229642329  229704442    156      22  97173     -0.69313      0.75589
27097        1  229718858  229771794    150      22  97173     -0.50643      0.69372
9816         1  229751981  229805946    152      18  97173      -0.6403      0.73901
2590         1  230192956  230427875   1128      92  97173      -1.3599      0.91306
79605        1  230447392  230571674    617      71  97173       1.4017     0.080501
22796        1  230768202  230839731    324      49  97173       1.5444     0.061242
183          1  230828269  230860336    198      28  97173       2.0446     0.020449
10753        1  230873089  230947749    452      48  97173      0.55461      0.28958
84886        1  230962865  231015335    263      33  97173      0.64177      0.26051
79573        1  231031987  231124618    392      26  97173     -0.58167      0.71961
64801        1  231104823  231146479    180      20  97173    -0.024779      0.50988
375061       1  231144704  231185995    236      49  97173      0.31852      0.37504
440730       1  231288674  231367314    305      39  97173     -0.19103      0.57575
149373       1  231309845  231333373     92      22  97173      -0.5616      0.71281
128061       1  231349509  231386933    117      21  97173     -0.45672      0.67607
8443         1  231366919  231423719    163      21  97173     -0.59472      0.72398
149371       1  231458482  231483578     61       9  97173     -0.35642      0.63924
83932        1  231463682  231516297    163      10  97173     -0.45968      0.67713
54583        1  231489497  231570790    375      11  97173     -0.85196      0.80288
7257         1  231654399  231712270    120      27  97173    0.0047295      0.49811
27185        1  231752561  232187018   1622     144  97173       1.6623     0.048222
57568        1  232523711  232775907   1170     106  97173      0.19319       0.4234
54627        1  232930638  232956092     89      19  97173      -1.3836      0.91676
84284        1  233076277  233124548    146      16  97173     -0.32075       0.6258
80003        1  233109855  233441459   1468      91  97173       1.2295      0.10945
84451        1  233453514  233530894    413      38  97173      -2.7336      0.99687
3775         1  233739750  233818258    399      72  97173     -0.45245      0.67453
148641       1  234030679  234470262   2230     160  97173      0.78977      0.21483
388753       1  234498932  234529795    118      14  97173     -0.46869      0.68035
6894         1  234517059  234624863    546      58  97173     -0.94507      0.82769
359948       1  234730015  234755271    108      25  97173     -0.71387      0.76235
9804         1  235262656  235302256     95      12  97173      0.59037      0.27747
23029        1  235284498  235334571    118      12  97173      0.26481      0.39558
51742        1  235320210  235501532    489      17  97173     -0.52141      0.69896
9453         1  235481753  235517847    137      18  97173     -0.79667      0.78718
6905         1  235520728  235622280    349      24  97173      0.48054      0.31542
148789       1  235600505  235677781    227      25  97173     -0.29777      0.61706
2786         1  235700985  235824054    522      51  97173       4.1481    1.676e-05
1130         1  235814331  236057008    437      25  97173       2.4826    0.0065205
4811         1  236129130  236238481    433      51  97173      0.31905      0.37485
7107         1  236295832  236425314    664      44  97173      -1.0732      0.85841
56605        1  236368422  236455339    442      18  97173     -0.77002      0.77935
128178       1  236547680  236658008    588      55  97173      0.48616      0.31343
3964         1  236671514  236726281    390      20  97173      0.70104      0.24164
55127        1  236702305  236777841    546      19  97173      0.74343      0.22861
88           1  236839754  236937931    461      49  97173     -0.23066      0.59121
4548         1  236948581  237077281    453      26  97173      -0.3317      0.62994
645745       1  237157403  237177718     81      19  97173      0.32632      0.37209
6262         1  237195510  238007288   3753     268  97173      0.81243      0.20827
57829        1  238031164  238064222    203      29  97173     -0.44945      0.67345
1131         1  239539876  240088750   1975     146  97173      0.59896       0.2746
56776        1  240245185  240648491   1951     116  97173       1.2126      0.11264
64388        1  240642873  240785462    553      91  97173      0.16539      0.43432
6000         1  240928817  241530505   2751     205  97173     -0.83722      0.79876
2271         1  241650857  241693085    118      21  97173      -1.4592      0.92775
8564         1  241685324  241768949    328      55  97173       1.1529      0.12448
23596        1  241746452  241813701    254      40  97173       1.4135      0.07875
1122         1  241782166  241809232    121      26  97173       1.5959     0.055254
128025       1  241805580  241975435    758      72  97173      0.67346      0.25033
9156         1  242001491  242063241    312      28  97173     -0.24527      0.59688
441925       1  242111069  242132364    199      19  97173      0.94267      0.17293
440738       1  242148792  242174630    150      23  97173      -1.6292      0.94836
200150       1  242241689  242697998   2235     139  97173      0.92453       0.1776
9859         1  243277730  243429284    254      19  97173       3.6097    0.0001533
10806        1  243409307  243673393    553      44  97173       4.4772   3.7822e-06
10000        1  243641535  244024381    679      33  97173     0.027317       0.4891
10472        1  244202241  244230778     43      19  97173      0.64972      0.25794
200159       1  244505937  244562390    296      41  97173     -0.84243      0.80023
159          1  244561794  244625436    174      26  97173      -1.4474      0.92611
257044       1  244614673  244813664    714      34  97173     -0.68646      0.75379
51029        1  244806352  244882335    217      30  97173     -0.65041      0.74229
116228       1  244988608  245018359     77       8  97173       0.7243      0.23444
3192         1  245003602  245037827     51       9  97173      0.43993      0.32999
84288        1  245123171  245298530    704      44  97173        1.157      0.12364
55083        1  245308287  245876428   2965     245  97173     -0.47685      0.68327
64754        1  245902642  246680644   4599     146  97173      -1.1478      0.87448
64216        1  246693863  246739565    310      36  97173      -0.6557      0.74399
163882       1  246719639  246841884    506      43  97173      -1.0184      0.84576
51097        1  246877378  246941439    275      19  97173     -0.41177      0.65975
100130097    1  246924900  247013474    408      39  97173      0.25373      0.39985
25909        1  246992400  247104726    388      42  97173      0.23123      0.40857
57116        1  247098849  247181395    443      39  97173       1.5136     0.065065
93474        1  247187940  247252115    409      25  97173      0.78693      0.21566
79862        1  247253264  247277685    129      20  97173       1.6586       0.0486
388759       1  247263462  247285719    101      19  97173       1.1169      0.13201
7678         1  247275277  247345529    346      29  97173       1.3289     0.091937
317705       1  247409374  247430447    104      17  97173     -0.22939      0.59072
84838        1  247450717  247505294    182      25  97173      -0.3462       0.6354
114548       1  247569247  247622410    372      66  97173     -0.46692      0.67972
127623       1  247604331  247625284    217      30  97173       1.1711      0.12077
441932       1  247644370  247665711     69      22  97173     -0.45141      0.67415
148823       1  247660417  247750990    385      58  97173     -0.34163      0.63369
81472        1  247683434  247707141    128      23  97173    -0.077006      0.53069
81470        1  247741662  247762615    110      22  97173      0.43123      0.33315
81469        1  247758888  247779817     77      18  97173      0.59231      0.27682
25893        1  247793007  248053440   1518      58  97173      -1.1426      0.87339
441933       1  247825420  247846343    141      10  97173     -0.76703      0.77847
343169       1  247865131  247886057     67      13  97173       -1.801      0.96415
26188        1  247910764  247931708    110      21  97173      -1.0626      0.85601
284532       1  247968102  247989031    181      15  97173     -0.72194      0.76483
391189       1  247994230  248015198    123      16  97173      0.41442      0.33928
343171       1  248048889  248069833    145      21  97173      0.10953      0.45639
343172       1  248070963  248095258    156      20  97173     -0.30391       0.6194
284521       1  248090493  248274224    696      33  97173     -0.75879      0.77601
391190       1  248102160  248123098    152       8  97173      -2.2632      0.98819
391191       1  248118634  248139641    185      14  97173      -2.7792      0.99728
81466        1  248175250  248196188     55       8  97173     -0.68324      0.75277
26246        1  248191474  248212607     39       5  97173      0.17441      0.43077
391192       1  248213984  248234922     65       9  97173    -0.072142      0.52876
127059       1  248298450  248319388     48       7  97173     -0.48374      0.68572
391194       1  248333288  248354331    125       9  97173       1.7238     0.042374
127062       1  248356370  248377308     76       7  97173       1.3095     0.095185
26245        1  248392231  248413166     45       6  97173      0.60562      0.27238
391195       1  248426154  248447116     76       4  97173      0.58709      0.27857
127064       1  248447918  248468880    101       6  97173      0.79645      0.21288
391196       1  248476932  248497870    108       4  97173      0.90177      0.18359
127066       1  248502077  248523015    161       8  97173      0.67795       0.2489
127074       1  248514883  248535929    151       9  97173     -0.33115      0.62974
254879       1  248540910  248561836    150      12  97173     -0.58034      0.71916
26696        1  248559296  248580405    125       6  97173     -0.59645      0.72456
401993       1  248641890  248662837      1       1  97173       -1.706        0.956
391211       1  248674948  248695898     27       1  97173     -0.88673      0.81239
343563       1  248711845  248732792      2       1  97173     -0.88994      0.81325
403239       1  248803232  248824185      9       1  97173      -1.2917      0.90178
401994       1  248834580  248872258    165       5  97173      -1.5408      0.93832
646627       1  248892716  248913171     74       7  97173     -0.47728      0.68342
80851        1  249094645  249130154     94       9  97173      -0.7902       0.7853
79894        1  249122409  249153716     59      10  97173      -1.2295      0.89055
55657        1  249134203  249163315     48       9  97173      -1.4863       0.9314
267002       1  249190395  249225453     44       7  97173       1.2324      0.10891
642273       2      28814      57042     65       9  97173       1.9746     0.024156
26751        2     208136     274820    165      18  97173      0.32802      0.37145
52           2     254869     288283     83      12  97173      0.22519      0.41092
285016       2     269561     299002     78      14  97173     -0.10535      0.54195
101927262    2     280342     302920     65      12  97173     -0.35488      0.63866
100996637    2     485265     506631    121      29  97173        1.259      0.10401
129787       2     657793     687439    108      21  97173      -1.2249       0.8897
101060391    2     935320     957797    123      16  97173     -0.14775      0.55873
54221        2     936554    1381401   2701      97  97173      0.22629      0.41049
7173         2    1407233    1557445   1041      58  97173      0.35986      0.35947
7837         2    1625659    1758291    671      69  97173    -0.095351      0.53798
23040        2    1782885    2345147   2381     128  97173      0.28711      0.38702
7260         2    3182741    3391653   1105      45  97173    -0.047643        0.519
51112        2    3373446    3493342    599      52  97173     -0.99339      0.83974
55256        2    3491690    3533350    247      26  97173      -1.0664      0.85688
246243       2    3582675    3615957    158      23  97173       3.5846    0.0001688
6201         2    3612853    3638509    135      30  97173         3.77   8.1635e-05
78989        2    3632422    3702234    486      51  97173       0.1732      0.43125
55821        2    3695786    3760261    373      41  97173     -0.34924      0.63655
728597       2    3741188    3905001    944      74  97173    -0.098302      0.53915
6664         2    5822799    5851517     87      24  97173      0.89966      0.18415
129607       2    6970684    7016766     70      22  97173      0.12336      0.45091
91543        2    7007796    7048370     93      20  97173      0.25686      0.39864
9781         2    7047523    7219011    705      57  97173     -0.52763      0.70112
3398         2    8812113    8834583     69      16  97173     -0.10646      0.54239
57498        2    8855295    8987755    320      35  97173     -0.57497      0.71735
129642       2    8986701    9153876    413      28  97173     -0.31202      0.62249
8853         2    9336894    9555812    762      46  97173       1.8468      0.03239
9270         2    9535810    9573698    150      24  97173       1.3126     0.094657
51692        2    9553666    9623239    249      26  97173      0.91615      0.17979
285148       2    9604670    9638604    136      18  97173     0.051496      0.47947
6868         2    9619392    9705917    298      22  97173    -0.074559      0.52972
10971        2    9714096    9781184    196      30  97173      0.20822      0.41753
101926982    2    9779437    9815837    216      37  97173      0.45346      0.32511
9014         2    9973571   10084545    659      25  97173       1.6106     0.053636
29841        2   10081792   10152412    488      37  97173     -0.96567       0.8329
8462         2   10160776   10204963    170      35  97173       1.0934      0.13711
192668       2   10186926   10230538    196      33  97173      0.49599      0.30995
6241         2   10252695   10281546     57      14  97173     -0.48583      0.68646
348738       2   10271509   10361856    416      49  97173     -0.56828      0.71508
3241         2   10433015   10577743    767      90  97173       1.3484     0.088762
4953         2   10570507   10598680    100      17  97173       1.3582     0.087192
79954        2   10700892   10840113    695      28  97173       0.3092      0.37858
245973       2   10851775   10935236    374      42  97173      0.52967      0.29817
10130        2   10898889   10988103    705      34  97173      0.58417      0.27955
3754         2   11042063   11064351    102      26  97173       1.5503      0.06054
130813       2   11263179   11296916    196      27  97173       1.2543      0.10487
130814       2   11285498   11329000    225      35  97173      0.85562       0.1961
9475         2   11309894   11494711    619      26  97173     0.077152      0.46925
1876         2   11574501   11616303    197      13  97173      0.77588      0.21891
9687         2   11664242   11792914    527      63  97173      0.66547      0.25287
23620        2   11788304   11820329    147      31  97173       1.1024      0.13514
23175        2   11807705   11977535    735      81  97173     -0.75494      0.77486
28951        2   12846998   12892860    145      26  97173      0.28389      0.38825
151354       2   14762810   14790170     53      12  97173     -0.62336      0.73348
51594        2   15297032   15711472   1612      41  97173     -0.66203      0.74602
1653         2   15721745   15781235    237      23  97173      -1.1285      0.87045
4613         2   16070683   16097129     92      18  97173      0.60525      0.27251
81553        2   16720727   16857134    482      80  97173     -0.64854      0.74168
729475       2   17681851   17711847    106      10  97173      0.42491      0.33545
7447         2   17711807   17847706    575      31  97173       0.4509      0.32603
79677        2   17835079   17945096    355      27  97173      0.50191      0.30786
348654       2   17925152   17976632    223      29  97173      0.65346      0.25673
343930       2   17987786   18008367    124      21  97173       1.2663      0.10271
3790         2   18049105   18124225    381      47  97173       1.5009     0.066684
57665        2   18725989   18751959     69      25  97173      -1.1672      0.87844
100526794    2   18725989   18780846    149      32  97173      -1.5411      0.93836
93034        2   18734137   18781359    120      24  97173      -1.4472      0.92608
130497       2   19541246   19568372     84      23  97173      -1.4238      0.92275
130502       2   20086514   20111747     79      19  97173      0.20605      0.41837
57539        2   20100024   20199884    298      26  97173    -0.065677      0.52618
4148         2   20181813   20222455    139      29  97173     -0.60295      0.72673
9741         2   20222411   20261789    167      26  97173     0.091814      0.46342
6382         2   20390558   20435194    193      31  97173      -1.1366      0.87215
23369        2   20438453   20560585    313      25  97173      0.72118       0.2354
388          2   20636835   20659201     69      16  97173       1.4227     0.077411
64342        2   20807564   20860867    296      31  97173       1.9965      0.02294
151449       2   20856424   20881250     93      25  97173       2.0812     0.018708
60526        2   20873788   21032890    477      50  97173     -0.51474      0.69663
338          2   21214301   21276945    230      50  97173       1.5633      0.05899
114818       2   23598298   23941483   1506     136  97173     -0.44195      0.67074
54454        2   23961534   24159978    653      24  97173     -0.71995      0.76422
165324       2   24140132   24233701    354      24  97173     -0.74285      0.77121
388931       2   24222953   24258698    130      24  97173      -0.7241       0.7655
80304        2   24242206   24280296    115      23  97173      -1.3075      0.90448
2281         2   24262584   24296551    114      17  97173      -1.5088      0.93433
51639        2   24280454   24309314    100      12  97173      -1.5765      0.94255
9540         2   24290303   24318085    108      11  97173      -1.3691      0.91452
375189       2   24327954   24356334    100      10  97173      -1.3826       0.9166
375190       2   24336350   24402507    245      30  97173     -0.18418      0.57307
653140       2   24387471   24433718    184      21  97173      0.39178      0.34761
50618        2   24415733   24593647    522      23  97173      0.24921       0.4016
8648         2   24704919   25003571    810      36  97173     -0.13299       0.5529
391356       2   25003136   25026251     93      17  97173     -0.11262      0.54483
79172        2   25006175   25055245    230      30  97173    -0.019318      0.50771
109          2   25032038   25152602    610      34  97173       2.2807     0.011284
51277        2   25156505   25204963    131      21  97173       1.8102     0.035133
22979        2   25254973   25392004    435      42  97173       2.1731     0.014887
5443         2   25373722   25401559     91      26  97173       1.8532     0.031925
1788         2   25441421   25575459    365      65  97173       2.2008     0.013874
1838         2   25590067   25906516    732      81  97173     -0.31538      0.62376
55252        2   25952253   26111312    502      31  97173     -0.57254      0.71652
3797         2   26139455   26215443    273      36  97173      0.88608      0.18779
10890        2   26246729   26370323    373      22  97173     -0.63855      0.73844
150946       2   26385960   26422532    108      13  97173      -1.0909      0.86235
3030         2   26403504   26477665    173      10  97173     -0.18748      0.57436
3032         2   26457616   26523333    188      21  97173     -0.14899      0.55922
165082       2   26521041   26579685    210      42  97173      0.71547      0.23716
85465        2   26558954   26628759    270      24  97173     -0.32662      0.62802
92749        2   26614784   26689579    310      40  97173      0.78854      0.21519
9381         2   26670071   26791566    540      61  97173        2.285     0.011155
339778       2   26775427   26812395    125      25  97173      -1.0775      0.85936
130106       2   26794073   26874211    304      43  97173      0.16985      0.43257
3777         2   26905581   26964066    179      30  97173     -0.66171      0.74592
54978        2   26977131   27014099     69      11  97173     -0.30377      0.61935
1058         2   26998857   27033935     88      11  97173     -0.11362      0.54523
56896        2   27060969   27183219    331      24  97173    -0.099539      0.53964
22924        2   27183525   27260087    128      16  97173      0.93646      0.17452
54867        2   27245774   27274565     47      14  97173      0.73106      0.23237
60509        2   27264291   27303490     86      21  97173      0.61592      0.26897
100128731    2   27283340   27304567     48      15  97173      0.74903      0.22692
11117        2   27291435   27319271     48      10  97173      0.84252      0.19975
3795         2   27299611   27333619     61      14  97173       1.1059      0.13439
10669        2   27312159   27351995     84      15  97173       1.4585     0.072357
84696        2   27336632   27363680     67      19  97173       1.4295     0.076426
10113        2   27343624   27367542     53      15  97173       1.1785       0.1193
339779       2   27349715   27372332     56      13  97173       1.1768      0.11964
150921       2   27361835   27386402     61      14  97173       1.5128     0.065161
8884         2   27412455   27445175    109      14  97173       1.7757     0.037889
51374        2   27424899   27450046     81      13  97173        1.601     0.054691
790          2   27430258   27476660    157      19  97173       1.1567      0.12371
7781         2   27467440   27511093    108      17  97173      0.29321      0.38468
285126       2   27488289   27515214     55      13  97173     -0.54195      0.70607
57159        2   27495297   27540307     83      17  97173     -0.21685      0.58584
7349         2   27520265   27541130     37      11  97173     0.083495      0.46673
4358         2   27522360   27555969     51      15  97173      0.09132      0.46362
2976         2   27538716   27590243     79      18  97173     -0.25355      0.60008
8890         2   27577219   27603324     54      14  97173     -0.13761      0.55472
9784         2   27583363   27610400     55      16  97173     -0.23152      0.59155
130557       2   27590098   27613733     53      14  97173     -0.16207      0.56437
5496         2   27594066   27642550    114      18  97173     -0.14195      0.55644
29959        2   27641473   27675126     77      12  97173      0.47292      0.31813
200634       2   27655233   27679348     41       8  97173      0.38403      0.35048
26160        2   27657240   27722575    141      19  97173      0.18986      0.42471
64838        2   27704750   27728126     53      12  97173      0.20752       0.4178
2646         2   27709470   27756556    123      22  97173     -0.20443      0.58099
84226        2   27789389   27815589     84      16  97173       1.5579     0.059633
84450        2   27795836   27856082    214      27  97173       1.6856     0.045938
79635        2   27838408   27861898     74      12  97173       1.3337     0.091149
11321        2   27841515   27883713    128      19  97173       1.4663     0.071288
9913         2   27863679   27896707     87      14  97173       1.4311     0.076198
22950        2   27876338   27927847    104      14  97173       1.6168     0.052962
9553         2   27984584   28012608     64      20  97173       1.0141      0.15526
64080        2   27994266   28123223    361      27  97173     -0.13003      0.55173
9577         2   28103482   28571768   1536      72  97173      0.26411      0.39585
2355         2   28605704   28647516    109      18  97173      0.50185      0.30789
151056       2   28708938   28876654    810      81  97173       1.6292     0.051636
5500         2   28964614   29035806    204      25  97173     -0.16212       0.5644
245711       2   29023462   29083476    151      22  97173      -1.3795      0.91613
55006        2   29062687   29103175    112      18  97173     -0.74607      0.77219
23160        2   29107533   29181080    276      14  97173       0.2441      0.40358
165186       2   29194164   29285096    520      42  97173     -0.14699      0.55843
388939       2   29274556   29307127    175      33  97173      0.85567      0.19609
79745        2   29310542   29416679    413      37  97173       2.4153     0.007862
238          2   29405640   30154477   3615     178  97173      0.88651      0.18767
51646        2   30359750   30393399     75      20  97173      -1.1175       0.8681
81606        2   30444397   30492899    190      31  97173       4.0313   2.7737e-05
253558       2   30660102   30877091    925      29  97173      -1.1701      0.87902
92291        2   30935637   31040383    585      77  97173       1.3371     0.090592
79623        2   31123331   31371592   1238      97  97173      0.92682      0.17701
440854       2   31385922   31466724    603      43  97173     -0.37108      0.64471
30845        2   31446880   31501260    251      45  97173      -0.2703      0.60654
7498         2   31547188   31647611    429      61  97173      0.31399      0.37677
6716         2   31739656   31816040    270      25  97173    -0.016021      0.50639
51072        2   32082892   32246116    421      27  97173       1.2901     0.098515
84661        2   32235856   32274890    139      21  97173       1.1547      0.12411
6683         2   32278660   32392706    386      25  97173      0.81889      0.20642
55676        2   32380910   32459181    270      23  97173      0.71031      0.23876
58484        2   32439518   32500812    184      26  97173       1.2849     0.099416
84272        2   32492958   32543074    145      30  97173      0.48952      0.31224
57448        2   32571735   32853966    805      33  97173       1.1272      0.12983
55622        2   32843087   33056118    990      58  97173       1.5491     0.060683
4052         2   33162221   33634576   2833     123  97173      -1.0326       0.8491
25780        2   33651416   33799798    701     105  97173       1.0289      0.15177
25940        2   33798727   33834362    136      28  97173      0.77416      0.21942
51232        2   36573370   36788278    759      70  97173      -1.5717      0.94199
9637         2   36769397   36835333    307      25  97173      0.32413      0.37292
5212         2   36913833   37051937    813      93  97173      0.99997      0.15866
6801         2   37054841   37203673    526      32  97173       -1.656      0.95114
54497        2   37198153   37321485    466      44  97173     -0.75064      0.77357
253635       2   37301594   37336387    110      18  97173     -0.71098      0.76145
5610         2   37322281   37394190    319      23  97173     -0.78775      0.78458
391365       2   37384963   37433230    369      21  97173      -1.4378      0.92476
10153        2   37418772   37468740    207      36  97173      0.15189      0.43964
55471        2   37448774   37486303    157      29  97173      0.41008      0.34087
23683        2   37467645   37561915    452      31  97173     -0.19001      0.57535
25797        2   37561742   37610465    265      39  97173     -0.67463      0.75005
10602        2   37859025   37909678    250      34  97173     -0.77317      0.78029
151393       2   38142462   38304285    673      36  97173     -0.99575      0.84032
1545         2   38284746   38313323    143      25  97173      0.67339      0.25035
64225        2   38512027   38614432    493      28  97173      0.68936       0.2453
92906        2   38779120   38840178    194      24  97173      -1.9311      0.97326
130589       2   38883052   38971909    355      41  97173     0.093231      0.46286
6432         2   38960741   38988636     73      17  97173      0.86261      0.19418
79833        2   38995327   39019598     68      12  97173      0.69717      0.24285
90957        2   39014871   39113021    285      22  97173       1.2326      0.10886
729967       2   39093103   39119850     90      16  97173      0.68652      0.24619
100271715    2   39136504   39212590    184      32  97173      0.99836      0.15905
6654         2   39198690   39357686    468      24  97173       0.3898      0.34834
344387       2   39395688   39481114    255      19  97173      0.48786      0.31282
8491         2   39466407   39674453    633      33  97173       1.3425     0.089712
130733       2   39882638   39955103    171      21  97173     -0.84452      0.80081
80745        2   39953200   40016416    198      19  97173      0.24788      0.40211
6546         2   40329286   40749575   2005     126  97173     -0.17652      0.57006
400950       2   42152508   42190943    157      26  97173      -1.2533      0.89495
91461        2   42265161   42295668    160      18  97173      -2.4167      0.99217
27436        2   42386490   42569688    683      30  97173     -0.76159      0.77685
9167         2   42567640   42606150     97      17  97173    0.0048042      0.49808
170850       2   42659157   42731237    230      41  97173     -0.76271      0.77718
57504        2   42711709   43021080    972      37  97173     -0.44888      0.67324
165140       2   42979639   43001401     86      22  97173       0.4084      0.34149
23498        2   42984229   43029753    232      24  97173     -0.15386      0.56114
678          2   43439541   43463745     73      24  97173       2.4022    0.0081487
63892        2   43447975   43833185   1462      45  97173      0.28606      0.38742
130271       2   43854439   44005126    739      50  97173      -1.1834      0.88167
728819       2   43892292   43913461    136      15  97173     -0.81979      0.79383
51626        2   43991178   44065095    383      31  97173       1.4086     0.079477
64240        2   44029611   44076039    236      33  97173       0.8824      0.18878
64241        2   44056103   44115947    421      22  97173     -0.52535      0.70033
10128        2   44103363   44233144    510      32  97173          1.1      0.13567
5495         2   44385984   44481570    333      29  97173    -0.020585      0.50821
6519         2   44492597   44557963    296      30  97173      -1.2331      0.89123
9581         2   44534746   44599001    306      29  97173      -1.2934      0.90206
79823        2   44579043   45009731   1758      57  97173      0.13103      0.44788
6496         2   45159037   45183216    100      24  97173     -0.13378      0.55321
10736        2   45222324   45246580    102      17  97173       1.1292       0.1294
55133        2   45605819   45848434    974      41  97173      -1.2392      0.89237
5581         2   45868454   46425129   2702     228  97173      0.72808      0.23328
2034         2   46514541   46623842    428      54  97173     -0.42548      0.66476
388946       2   46696704   46721564    154      22  97173       -1.327      0.90775
90423        2   46728986   46779551    215      36  97173      -2.4297      0.99244
23433        2   46759867   46821827    181      33  97173      -2.3723      0.99116
5281         2   46798413   46854251    168      27  97173      -1.4631      0.92828
9419         2   46834325   46862881    100      18  97173     -0.70099      0.75834
9655         2   46916099   46999927    427      36  97173      -0.6715      0.74905
90411        2   47119009   47178994    351      29  97173     -0.42705      0.66533
57217        2   47158313   47313275    826      66  97173       -1.155      0.87596
285051       2   47304130   47392517    534      51  97173       1.8225     0.034189
805          2   47377221   47414229    140      22  97173     -0.18153      0.57203
4072         2   47586287   47624167    167      32  97173     -0.40329      0.65663
4436         2   47620206   47749716    563      37  97173      0.95071      0.17088
56660        2   47737914   47807470    229      55  97173       1.0364         0.15
2956         2   48000221   48044092    170      28  97173      0.48661      0.31327
80204        2   48024059   48143524    427      31  97173      0.24101      0.40477
3344         2   48531783   48616434    318      25  97173      0.67929      0.24848
129285       2   48657908   48752531    381      33  97173       1.7268     0.042102
286749       2   48747064   49013656   1368      92  97173       2.0155     0.021928
11037        2   48747308   48835654    486      44  97173      0.66026      0.25454
11036        2   48834937   49013645    884      65  97173       2.2058     0.013697
