GENE       CHR      START       STOP  NSNPS  NPARAM      N        ZSTAT            P
29957        1  108642344  108792980    606      44  97173      0.29708       0.3832
148545       1  108730902  108836720    183      30  97173      0.90175       0.1836
653149       1  108942887  109048639    215      20  97173     -0.12351      0.54915
284611       1  109052653  109216949    461      30  97173     -0.67083      0.74883
113802       1  109155910  109254148    184      27  97173     -0.61432       0.7305
55119        1  109184932  109279425    209      50  97173     -0.62379      0.73362
163479       1  109205556  109320371    311      44  97173      -1.0955      0.86336
6814         1  109239285  109387148    555      34  97173      -0.2732      0.60765
254268       1  109323520  109450864    537      44  97173      0.21721      0.41402
29899        1  109367972  109508044    599      40  97173      0.08257       0.4671
23155        1  109437130  109556121    430      43  97173      -2.1696      0.98498
22911        1  109477835  109634860    564      49  97173      -1.9723      0.97571
6884         1  109571998  109668624    375      45  97173      -1.8632      0.96878
56900        1  109583403  109674554    350      41  97173      -1.4173       0.9218
57535        1  109606585  109784403    705      71  97173     -0.70419      0.75934
127003       1  109613573  109706484    355      40  97173      -1.9093      0.97189
6301         1  109706515  109815804    427      45  97173      0.22715      0.41016
1952         1  109742641  109853378    357      50  97173      0.90615      0.18243
84722        1  109787176  109875790    272      43  97173       1.4003     0.080718
343263       1  109799987  109899663    268      39  97173       1.4326     0.075987
6272         1  109817187  109990563    372      32  97173       1.6073      0.05399
5686         1  109906653  110019108    248      21  97173       1.3636     0.086339
284612       1  109959100  110059764    253      18  97173       1.2087      0.11338
127002       1  109976533  110070426    260      19  97173      0.97033      0.16594
284613       1  109986658  110078063    270      20  97173       0.7857      0.21602
57463        1  110014446  110102336    239      33  97173      0.56282      0.28678
83873        1  110032494  110123487    243      37  97173      0.44627       0.3277
2773         1  110041186  110173465    371      46  97173      0.39422      0.34671
2780         1  110110889  110205705    267      34  97173      0.54539      0.29274
271          1  110112435  110209677    277      35  97173      0.53448       0.2965
2948         1  110148698  110243123    325      46  97173      0.66743      0.25225
2946         1  110160644  110261619    391      56  97173      0.72266      0.23494
2944         1  110180418  110275828    380      58  97173      0.83391      0.20217
2949         1  110204406  110295890    361      48  97173       0.7466      0.22765
2947         1  110241554  110333660    365      53  97173     -0.22075      0.58736
79574        1  110257702  110356644    367      58  97173     -0.30046      0.61809
1435         1  110403233  110508616    403      80  97173    -0.070481      0.52809
10768        1  110477387  110601364    343      36  97173       0.5864       0.2788
85369        1  110524199  110632263    277      25  97173       1.1215      0.13103
257          1  110567997  110663322    326      34  97173       2.1728     0.014899
164153       1  110605062  110691569    313      43  97173       1.9726     0.024271
388662       1  110643132  110779824    426      54  97173      0.53836      0.29516
3749         1  110703336  110811674    354      54  97173     -0.04459      0.51778
64783        1  110831945  110924303    360      34  97173       1.2725       0.1016
9122         1  110870473  110983704    377      35  97173       1.5573     0.059698
10542        1  110908875  111000546    338      38  97173       1.3836     0.083245
84432        1  110943788  111034976    383      60  97173       1.6653     0.047923
3744         1  111024839  111111797    426      53  97173      0.79996      0.21187
3737         1  111101202  111224096    436      62  97173     -0.22562      0.58925
3738         1  111161182  111267655    314      38  97173     -0.24553      0.59698
963          1  111363821  111477558    519      30  97173     -0.44157       0.6706
55791        1  111454812  111556825    328      37  97173    -0.074502      0.52969
128338       1  111624954  111732838    427      35  97173      0.03454      0.48622
10390        1  111632249  111762724    493      51  97173       0.4511      0.32596
79961        1  111693591  111797160    455      56  97173      0.70428      0.24063
1117         1  111720281  111821062    467      56  97173        1.254      0.10492
27159        1  111783474  111898188    750      52  97173      0.83203       0.2027
128344       1  111817285  111930639    755      45  97173       0.6094      0.27113
5016         1  111921937  112020399    434      41  97173   -0.0015166      0.50061
515          1  111941467  112039540    409      40  97173      0.27333       0.3923
79084        1  111947512  112041915    383      37  97173      0.27035      0.39345
128346       1  111966474  112056134    349      48  97173      0.42977      0.33368
140          1  111990970  112156602    647      97  97173       0.9202      0.17873
5906         1  112112405  112291807    742      49  97173       2.4239    0.0076776
55924        1  112229686  112348419    483      53  97173       1.3594      0.08701
11218        1  112248190  112345199    387      40  97173      0.69953      0.24211
3752         1  112283444  112582147   1218     144  97173     -0.44287      0.67107
643355       1  112482593  112576464    369      73  97173     -0.49886      0.69106
55917        1  112888800  113038786    422      30  97173      0.98095      0.16331
7482         1  112960040  113098910    387      42  97173       1.2578      0.10423
54879        1  113031140  113212040    440      35  97173       1.1639      0.12223
829          1  113112075  113249241    305      21  97173        1.521     0.064129
4343         1  113167048  113278368    243      39  97173       1.9557     0.025249
389          1  113208749  113300025    243      48  97173       1.9721     0.024301
284467       1  113211619  113304857    255      41  97173       2.0533     0.020021
333926       1  113217616  113307950    254      42  97173        2.119     0.017045
6566         1  113419469  113548975    271      27  97173      -0.7181      0.76365
9860         1  113565792  113702824    381      29  97173      0.14788      0.44122
260425       1  113883087  114263545   1023      44  97173       8.1295   2.1557e-16
10745        1  114204824  114352165    309      27  97173       7.0161   1.1404e-12
54665        1  114269454  114405070    279      25  97173       6.5062   3.8534e-11
26191        1  114321433  114464375    300      29  97173       6.2905   1.5825e-10
440603       1  114384436  114480230    227      40  97173       6.1094        5e-10
64858        1  114397915  114491708    225      45  97173       6.1094        5e-10
10717        1  114402370  114497741    228      47  97173       7.3254   1.1913e-13
204851       1  114421819  114555491    364      46  97173        7.334   1.1172e-13
56944        1  114472030  114559875    246      44  97173       6.1094        5e-10
148281       1  114596914  114746472    708     104  97173       4.2525   1.0569e-05
51592        1  114900399  115103781    659      36  97173     0.064954      0.47411
10286        1  115075178  115174265    291      30  97173      0.33211       0.3699
163259       1  115092155  115262732    507      37  97173      0.94195      0.17311
270          1  115180719  115288239    305      43  97173       1.0385      0.14952
4893         1  115212085  115309515    265      33  97173       1.5719     0.057988
7812         1  115224534  115350671    303      35  97173      0.77186       0.2201
80143        1  115277100  115373308    280      28  97173      0.64841      0.25836
6847         1  115347455  115572991    712      30  97173       1.3689     0.085514
7252         1  115522445  115611930    334      24  97173      0.79341      0.21377
10100        1  115555632  115682121    563      40  97173       1.1177      0.13184
4803         1  115793537  115930857    622      78  97173       1.0108      0.15605
81839        1  116134574  116275845    604      48  97173      0.88579      0.18786
845          1  116207624  116361426    774      47  97173       1.3695     0.085419
4808         1  116343998  116433747    395      43  97173       1.9409     0.026136
55356        1  116469119  116647675    531      32  97173      0.41633      0.33858
126868       1  116604376  116712861    396      40  97173      0.46075      0.32249
476          1  116864802  116983069    283      26  97173      0.11733       0.4533
965          1  117022156  117163715    291      57  97173       1.6584     0.048616
3321         1  117082020  117260377    358      71  97173       2.2195     0.013227
388667       1  117186734  117284225    232      52  97173       4.1727    1.505e-05
914          1  117247057  117346851    284      46  97173        5.044   2.2796e-07
5738         1  117402689  117567972    538      47  97173       2.9527    0.0015751
9398         1  117494372  117614173    416      51  97173       2.4229     0.007698
8458         1  117552910  117680492    409      56  97173      0.76146      0.22319
80263        1  117618677  117714411    298      40  97173     -0.28074      0.61054
79679        1  117651209  117803582    634      62  97173       1.1127      0.13291
10905        1  117860085  118103320    778      27  97173       1.7377     0.041128
54855        1  118098604  118206011    408      41  97173      0.14238      0.44339
54834        1  118371107  118522302    483      21  97173       1.6787     0.046602
10885        1  118422372  118538049    323      25  97173       1.3985     0.080987
200162       1  118461288  118777848    831      34  97173      0.12081      0.45192
6913         1  119390666  119582179    661      50  97173      0.23126      0.40856
10352        1  119538839  119733404    724      37  97173      -1.8574      0.96837
51179        1  119861399  119971753    428      49  97173     -0.45135      0.67413
3284         1  119907554  120000662    410      35  97173    0.0032438      0.49871
3283         1  119999826  120092681    408      29  97173     -0.23581      0.59321
90874        1  120127000  120240813    411      53  97173        2.065     0.019459
26227        1  120204419  120321849    383      51  97173     -0.79598      0.78698
3158         1  120255619  120361555    401      51  97173     -0.31522       0.6237
83998        1  120301641  120404203    357      37  97173      0.83502      0.20185
343505       1  120342388  120437503    263      26  97173       1.0212      0.15358
11085        1  120401156  120489147    178      25  97173       1.6939     0.045146
4853         1  120419176  120689880    239      20  97173       1.6972      0.04483
100132406    1  145243371  145403684     66       7  97173      0.43543      0.33162
148738       1  145363191  145452545    116      11  97173      0.66556      0.25285
10628        1  145388438  145477635     93      12  97173      0.85382       0.1966
284615       1  145420508  145510647     81      15  97173       0.6658      0.25277
84265        1  145421236  145526081     93      16  97173      0.43229      0.33277
128077       1  145427059  145536670     97      16  97173      0.24765       0.4022
9939         1  145457557  145548536     85      17  97173    -0.040079      0.51599
8799         1  145466165  145558732     96      19  97173     -0.14641       0.5582
8515         1  145474709  145578868    138      21  97173     -0.36621       0.6429
148741       1  145499209  145603526    144      21  97173     -0.92653      0.82291
10401        1  145525257  145621546    125      15  97173     -0.60638      0.72787
200035       1  145551491  145639435    118      10  97173     -0.31892      0.62511
10623        1  145557605  145660972    135       9  97173     -0.24048      0.59502
27246        1  145560990  145724005    206      11  97173     -0.28322       0.6115
11126        1  145660798  145765639     95       9  97173     -0.34459       0.6348
5174         1  145677662  145799207     67       9  97173     -0.42879      0.66596
653519       1  145729595  145877103     18       4  97173       0.0997      0.46029
5565         1  146591685  146694168    537      20  97173      0.31384      0.37682
2330         1  146620884  146747390    698      27  97173    -0.065553      0.52613
9557         1  146664291  146802447    855      29  97173     -0.45921      0.67696
607          1  146963222  147133022    594      85  97173       1.0001      0.15862
51205        1  147084168  147192634    368      45  97173       1.4428     0.074542
2702         1  147193332  147303165    497      37  97173      -1.9551      0.97471
2703         1  147324946  147416396    295      36  97173     -0.79752      0.78743
51463        1  147350506  147500753    219      28  97173      -0.4567      0.67606
199882       1  149659415  149751346      9       2  97173      -0.3573      0.63957
2209         1  149704232  149799074     59       5  97173     -0.80495      0.78958
440689       1  149719245  149833965     71       7  97173     -0.94922      0.82875
101927767    1  149729079  149815403     61       6  97173     -0.87235      0.80849
653604       1  149749780  149835236     62       6  97173      -0.9869      0.83816
8370         1  149754170  149841197     62       6  97173      -0.9869      0.83816
723790       1  149772628  149858161     64       6  97173     -0.83325      0.79765
333932       1  149774181  149859687     62       6  97173     -0.87294      0.80865
126961       1  149777259  149862765     64       6  97173     -0.75627      0.77526
8337         1  149778785  149864318     60       7  97173     -0.75685      0.77543
554313       1  149795749  149882776     70       6  97173     -0.43932      0.66978
8338         1  149808525  149893961     86       8  97173     -0.48871      0.68748
8349         1  149821010  149908232    111       8  97173     -0.40636      0.65776
51027        1  149821110  149907348    109       8  97173     -0.38966       0.6516
317772       1  149824019  149909466    109       8  97173     -0.38324      0.64923
9900         1  149839870  149939434    181      14  97173      -1.0131      0.84449
10262        1  149860209  149951449    186      14  97173      -1.3436      0.91046
10903        1  149865543  149958791    194      15  97173      -1.2967      0.90264
56957        1  149877229  150032686    342      20  97173      -1.4178      0.92188
11311        1  149989350  150152505    376      13  97173    -0.080001      0.53188
51177        1  150072170  150166825    203      14  97173      0.31393      0.37679
81611        1  150155717  150258504    202      23  97173       2.8498    0.0021871
23632        1  150179554  150272478    204      24  97173       2.9224    0.0017369
79630        1  150194687  150288335    246      27  97173       2.7086    0.0033783
51107        1  150202799  150291609    240      25  97173       2.6171    0.0044345
148523       1  150204930  150294505    246      25  97173       2.5709    0.0050723
54460        1  150216262  150316414    302      21  97173       2.1729     0.014894
9129         1  150243928  150360704    407      24  97173       1.9204     0.027405
23248        1  150286624  150484042    763      21  97173       1.5081     0.065761
80222        1  150409840  150515085    412      28  97173       1.3873     0.082677
1893         1  150430487  150521265    328      29  97173       1.4485     0.073745
54507        1  150471846  150568413    313      45  97173       1.7221     0.042526
4170         1  150512027  150602214    269      35  97173       1.5358     0.062294
2029         1  150559599  150652098    282      23  97173      0.96361      0.16762
55204        1  150583701  150719672    416      24  97173      0.87555      0.19064
84072        1  150635535  150743372    317      16  97173      0.75035      0.22652
1520         1  150667672  150788433    296      19  97173      0.44017      0.32991
1513         1  150733684  150830917    200      22  97173     -0.53914       0.7051
405          1  150747181  150899244    327      22  97173     -0.45837      0.67666
9869         1  150848815  150972389    330      27  97173     -0.25344      0.60004
29956        1  150902649  150997479    305      34  97173      0.74439      0.22832
8416         1  150904499  151003114    340      39  97173      0.68423      0.24691
58497        1  150930867  151043189    392      49  97173       0.2657      0.39524
55793        1  150934213  151030854    353      44  97173      0.51242      0.30418
149428       1  150959029  151055076    377      46  97173      0.20699      0.41801
54964        1  150970259  151058896    346      41  97173      0.30735      0.37929
10962        1  150982151  151075973    366      37  97173      0.18975      0.42475
56882        1  150988447  151082125    357      38  97173      0.23711      0.40629
126626       1  150992784  151126007    469      40  97173     -0.78785      0.78461
10500        1  151069161  151169146    266      28  97173     -0.64732      0.74129
79626        1  151079095  151167731    227      37  97173     -0.69216      0.75558
100534012    1  151079105  151177773    253      31  97173     -0.55056      0.70903
79005        1  151088482  151177773    224      37  97173     -0.54882      0.70844
388695       1  151097224  151188424    242      37  97173     -0.53794      0.70469
29765        1  151107463  151198547    245      34  97173     -0.42686      0.66526
6944         1  151113776  151212689    259      26  97173     -0.34935      0.63659
8394         1  151121021  151257007    325      25  97173     -0.11824      0.54706
5710         1  151177176  151274955    243      21  97173     0.093345      0.46281
57592        1  151204094  151299381    209      22  97173      0.30012      0.38204
5298         1  151229273  151350191    274      26  97173     0.095226      0.46207
5993         1  151278116  151369785    211      38  97173      0.31758       0.3754
8991         1  151301778  151395210    221      39  97173      0.29439      0.38423
5692         1  151322041  151409412    203      31  97173      0.44445      0.32836
23126        1  151340200  151495753    322      26  97173      0.72386      0.23458
57530        1  151433331  151546168    248      41  97173      0.74124      0.22927
7286         1  151462781  151591059    288      40  97173      0.31172      0.37763
81609        1  151534454  151706559    380      36  97173    -0.071398      0.52846
11189        1  151637534  151739290    235      30  97173      0.23979      0.40525
284485       1  151644013  151737082    227      29  97173       0.2791      0.39009
51686        1  151685445  151778806    280      22  97173      0.16759      0.43345
65005        1  151697119  151786040    273      21  97173       0.1434      0.44299
11022        1  151707741  151813052    312      28  97173      0.36199      0.35868
339398       1  151737765  151827882    275      34  97173      0.73577      0.23093
6097         1  151743547  151854348    341      47  97173      0.35074      0.36289
100191040    1  151775339  151863033    264      37  97173      0.74215        0.229
284486       1  151783220  151876173    277      35  97173      0.60242      0.27345
117145       1  151808342  151932361    402      29  97173     0.057689        0.477
6281         1  151920386  152016714    296      21  97173     -0.30233       0.6188
6282         1  151969982  152059511    167      28  97173      -1.5263      0.93653
100131107    1  152017033  152103058     87      26  97173     -0.65624      0.74416
126637       1  152021620  152111540     84      26  97173     -0.48137      0.68487
7062         1  152043793  152137930     90      25  97173     -0.24716      0.59761
126638       1  152091071  152181704    179      22  97173     -0.73379      0.76846
388697       1  152149552  152246672    412      16  97173     -0.68071      0.75197
2312         1  152239651  152347679    423      23  97173     -0.21552      0.58532
388698       1  152286213  152382482    277      19  97173    -0.016679      0.50665
49860        1  152346719  152436750    350      23  97173     -0.13891      0.55524
254910       1  152433320  152519653    330      27  97173     -0.70378      0.75921
54544        1  152436978  152523481    345      25  97173     -0.72306      0.76518
353145       1  152503175  152589229    277      27  97173      0.66072       0.2544
84648        1  152516860  152602980    315      26  97173        1.736     0.041278
353144       1  152523138  152608562    304      26  97173       1.9522     0.025455
353143       1  152536287  152621574    289      20  97173       2.3255     0.010023
353142       1  152560310  152645579    324      21  97173       2.2262     0.013001
353141       1  152585887  152672135    455      24  97173       2.2368      0.01265
353140       1  152597791  152684050    414      23  97173       2.1777     0.014712
26239        1  152608599  152694877    397      23  97173       2.2226     0.013122
353139       1  152620840  152706918    390      24  97173       2.4684     0.006786
199834       1  152631523  152716910    375      27  97173       2.6712    0.0037793
100129271    1  152641998  152727905    384      27  97173       2.8993    0.0018702
448834       1  152680506  152769529    397      30  97173       3.1003   0.00096658
353137       1  152698848  152784445    373      33  97173       2.9541    0.0015678
353135       1  152708753  152795902    393      35  97173       2.7354    0.0031155
353134       1  152719227  152805657    440      41  97173       2.5829    0.0048985
353132       1  152734447  152820585    506      30  97173       1.9436     0.025973
353133       1  152742311  152829107    531      28  97173       1.4614      0.07195
353131       1  152749949  152835573    538      28  97173       1.3153     0.094212
448835       1  152765330  152851459    519      29  97173      0.70022      0.24189
4184         1  152800798  152892523    528      23  97173      0.65801      0.25527
3713         1  152831039  152919362    387      30  97173       1.2356      0.10831
163778       1  152893128  152980069    396      26  97173         1.37     0.085336
6698         1  152906564  152993290    414      24  97173       1.3812     0.083608
6707         1  152924223  153011332    448      16  97173       1.2242      0.11043
6699         1  152953679  153040376    482      11  97173       1.1993      0.11521
6703         1  152977201  153063594    462      16  97173       1.3594     0.087003
6700         1  152993596  153079988    444      23  97173       1.5339     0.062528
6701         1  153007717  153094084    412      29  97173       1.5783     0.057249
6704         1  153030611  153117001    396      31  97173       1.5711     0.058079
6705         1  153049612  153135989    384      32  97173       2.0539     0.019994
6706         1  153087058  153173427    357      37  97173       2.2698      0.01161
149018       1  153125906  153212601    396      48  97173       1.9673     0.024575
574414       1  153140060  153226793    367      39  97173      0.90135       0.1837
4014         1  153182179  153269600    352      27  97173     -0.53689      0.70433
114771       1  153235338  153333194    428      35  97173       1.5655      0.05873
57115        1  153267596  153371039    437      34  97173        1.878     0.030191
6280         1  153280330  153368503    382      28  97173       1.8855     0.029682
6283         1  153311184  153398075    336      25  97173       1.5018     0.066571
6279         1  153327508  153445054    332      27  97173       1.2202      0.11119
338324       1  153339000  153430701    261      21  97173      0.67557      0.24966
645922       1  153374471  153462503    258      23  97173       1.6369     0.050825
6278         1  153395220  153486559    278      22  97173       2.0686     0.019293
6277         1  153472076  153558717    223      19  97173      0.77799      0.21829
6276         1  153474623  153565772    228      20  97173      0.69127       0.2447
6275         1  153481095  153568282    216      20  97173      0.52656      0.29925
6274         1  153484805  153571734    218      21  97173      0.24129      0.40467
6273         1  153498584  153588306    220      26  97173    -0.058251      0.52323
140576       1  153544362  153635514    221      29  97173       0.5826      0.28008
6271         1  153550873  153639513    211      25  97173      0.74507      0.22811
57402        1  153551731  153638808    206      25  97173      0.76982       0.2207
6284         1  153556275  153656582    230      26  97173       1.0085       0.1566
26097        1  153556458  153653782    225      25  97173      0.99878      0.15895
23557        1  153581130  153669328    195      18  97173       1.1231       0.1307
3608         1  153599264  153693504    208      23  97173      0.90063      0.18389
4881         1  153601093  153701468    225      25  97173      0.78354      0.21666
65123        1  153650526  153781555    270      32  97173      0.59494      0.27594
11000        1  153696830  153787633    184      35  97173      0.83765      0.20111
57459        1  153742201  153945451    401      29  97173       1.3391     0.090266
9909         1  153866977  153969162    174      21  97173       1.4533     0.073066
200186       1  153885148  153981132    153      21  97173        1.606     0.054137
148327       1  153890315  153981840    143      20  97173       1.5871     0.056244
27173        1  153896575  153990660    150      20  97173        1.494     0.067592
10899        1  153911745  154001096    144      21  97173       1.6483     0.049642
6232         1  153913239  153999631    138      20  97173       1.5851     0.056467
5872         1  153919093  154008853    143      22  97173        1.646     0.049879
91181        1  153930166  154177592    420      28  97173       1.6876     0.045748
7170         1  154092780  154214611    246      30  97173       1.6588     0.048582
388701       1  154136561  154228841    198      27  97173        1.036      0.15009
9898         1  154142427  154278986    304      29  97173       2.0657     0.019429
25912        1  154144183  154243273    213      29  97173       1.2074      0.11365
10456        1  154195039  154283351    219      35  97173       2.4838    0.0064995
89872        1  154243592  154332801    273      30  97173       2.8947    0.0018974
57198        1  154248036  154358780    412      32  97173       2.4876    0.0064309
3570         1  154327669  154476926    499      45  97173       4.7445   1.0451e-06
126669       1  154407118  154524786    369      24  97173       5.1018   1.6819e-07
126668       1  154424695  154555624    361      22  97173       4.6009   2.1034e-06
55585        1  154486051  154581138    274      26  97173       4.4294   4.7251e-06
1141         1  154490257  154587354    278      27  97173       4.4258   4.8054e-06
103          1  154519533  154650456    290      29  97173       2.5371    0.0055888
3782         1  154634938  154892754    856     127  97173     -0.42069      0.66301
10654        1  154862208  154959484    201      27  97173     -0.58295      0.72004
57326        1  154881553  154978624    194      33  97173     -0.64883      0.74178
101928120    1  154884036  154970101    177      31  97173     -0.59845      0.72523
90780        1  154894502  154984258    173      34  97173     -0.20743      0.58216
1163         1  154897118  154986725    170      34  97173     0.065605      0.47385
6464         1  154899774  154996959    185      37  97173       1.1721      0.12059
80308        1  154905770  155000587    182      38  97173       1.4627     0.071768
55891        1  154916062  155001791    147      34  97173       1.7537     0.039737
51043        1  154925106  155026001    172      37  97173       2.3339       0.0098
127579       1  154956003  155056257    195      46  97173       3.0128    0.0012943
149095       1  154956256  155058406    200      48  97173       3.0128    0.0012941
8751         1  154973748  155070252    198      48  97173       3.2926   0.00049625
1945         1  154986213  155077029    192      43  97173       3.2708   0.00053613
1944         1  155001348  155095014    215      35  97173       2.4933    0.0063276
1942         1  155050349  155142386    236      25  97173        1.343     0.089632
55974        1  155057817  155146334    231      24  97173       1.2762      0.10095
54344        1  155077367  155162996    213      24  97173      0.94313      0.17281
80128        1  155095702  155192447    197      28  97173      0.26602      0.39511
200185       1  155106884  155201331    192      27  97173     -0.14176      0.55637
4582         1  155123300  155212768    186      26  97173     -0.24702      0.59755
4580         1  155128490  155218625    189      27  97173     -0.22414      0.58867
7059         1  155130379  155227772    202      27  97173     -0.20345      0.58061
2629         1  155169239  155264653    193      20  97173     -0.13431      0.55342
10712        1  155181996  155275274    198      19  97173     -0.18489      0.57334
10067        1  155190770  155282176    186      16  97173     -0.15173       0.5603
57657        1  155197218  155294639    199      17  97173     0.085443      0.46595
1196         1  155197659  155293305    195      17  97173     0.085138      0.46608
5313         1  155224084  155328531    200      24  97173      0.69448      0.24369
2224         1  155228539  155325457    179      21  97173      0.67931      0.24847
23623        1  155240640  155335909    182      23  97173      0.77186       0.2201
284618       1  155255251  155343938    163      25  97173       0.7812      0.21734
55870        1  155270052  155582324    432      50  97173      0.32448      0.37279
55154        1  155529961  155619758    125      27  97173    -0.073605      0.52934
55249        1  155594233  155708823    151      26  97173     -0.15713      0.56243
7818         1  155607693  155743801    204      29  97173     -0.27594       0.6087
54856        1  155684450  155879185    368      27  97173     -0.25499      0.60063
23208        1  155779260  155889990    217      29  97173     -0.30419      0.61951
6016         1  155832599  155931193    194      22  97173     -0.61238      0.72986
22889        1  155847834  155954209    204      23  97173     -0.50619      0.69364
339403       1  155861480  155947625    158      17  97173     -0.63069      0.73588
9181         1  155881431  156003396    247      35  97173     -0.62974      0.73557
6746         1  155943839  156040758    209      41  97173      0.28312      0.38854
56893        1  155967945  156073613    216      45  97173       1.6913     0.045392
28956        1  155974517  156063301    180      42  97173       1.6415     0.050345
57111        1  155980966  156075295    185      44  97173       2.0611     0.019647
4000         1  156002369  156144880    353      46  97173       2.1688     0.015048
92312        1  156006804  156101789    220      35  97173       2.0889     0.018359
64218        1  156067145  156182542    343      39  97173      0.98758      0.16168
9673         1  156113728  156217587    300      30  97173     -0.23888       0.5944
11243        1  156132779  156244868    340      34  97173     -0.42916       0.6661
100527963    1  156132779  156248123    352      35  97173     -0.49422      0.68942
632          1  156161951  156248123    256      28  97173     -0.64553      0.74071
79957        1  156178112  156267908    271      29  97173     -0.60272      0.72665
23381        1  156184015  156302676    366      29  97173     -0.66668      0.74751
84283        1  156202704  156297234    269      20  97173     -0.52959       0.7018
112770       1  156227478  156315480    250      19  97173     -0.47142      0.68133
391104       1  156233415  156319428    229      17  97173     -0.41991      0.66273
7203         1  156243752  156358206    316      33  97173     -0.86657      0.80691
128229       1  156257105  156351786    249      28  97173     -0.92695      0.82302
57127        1  156288980  156390013    247      47  97173      -1.3262      0.90761
10485        1  156339048  156476441    350      63  97173       1.0762      0.14091
4209         1  156398513  156520634    334      45  97173       2.1475     0.015877
128239       1  156460197  156592396    451      44  97173      0.99842      0.15904
164118       1  156499519  156591562    331      27  97173      0.29709       0.3832
128240       1  156511554  156599091    313      24  97173     0.039236      0.48435
54865        1  156529100  156621288    318      23  97173     -0.54396      0.70677
60484        1  156539085  156630517    314      33  97173     -0.79097      0.78552
63827        1  156561740  156664324    336      47  97173      0.35767      0.36029
10763        1  156603555  156697189    273      53  97173       1.0568       0.1453
1382         1  156634398  156725608    260      51  97173        1.569     0.058328
51093        1  156648263  156741752    275      48  97173       2.2813     0.011264
81875        1  156656687  156748577    261      43  97173       2.5217    0.0058402
79590        1  156672094  156760923    255      30  97173       2.7679    0.0028213
3068         1  156676899  156772240    272      29  97173       3.0292     0.001226
5546         1  156687274  156805609    352      31  97173       3.6726   0.00012005
4914         1  156735542  156886642    458      56  97173       3.7921   7.4691e-05
9047         1  156741035  156836640    276      28  97173       4.2894   8.9591e-06
3645         1  156775665  156878712    296      42  97173       3.3369   0.00042364
375033       1  156813496  156921226    313      34  97173      0.67316      0.25042
149499       1  156840400  156937881    300      32  97173      0.07805      0.46889
9826         1  156869632  157065512    760      33  97173      0.11253       0.4552
440695       1  157026835  157119600    486      47  97173      0.37599      0.35346
2117         1  157059459  157158383    385      45  97173     -0.17093      0.56786
83416        1  157448167  157572310    611      59  97173       1.3785      0.08402
83417        1  157508539  157617870    553      25  97173       2.4146    0.0078769
115352       1  157611271  157720775    463      42  97173        4.157   1.6126e-05
79368        1  157680523  157797119    589      30  97173       3.1733   0.00075354
115350       1  157729193  157839940    444      49  97173       3.1294   0.00087582
922          1  157761861  157861634    412      45  97173       3.1645   0.00077683
55243        1  157913063  158100846    703     103  97173       0.4509      0.32603
912          1  158097828  158191217    508      23  97173      0.31719      0.37555
909          1  158168119  158263059    543      31  97173      0.35311        0.362
911          1  158209563  158299564    276      35  97173      0.40778      0.34172
910          1  158262740  158351321    370      35  97173    -0.094992      0.53784
913          1  158273486  158362343    465      35  97173     -0.18454      0.57321
128360       1  158333312  158419256    505      32  97173     -0.13328      0.55302
391107       1  158354718  158440656    497      41  97173     -0.17381      0.56899
391109       1  158385352  158471293    497      25  97173      -1.1193       0.8685
343406       1  158399668  158485675    493      28  97173      -1.3681      0.91436
391112       1  158481918  158567895    487      30  97173      -1.3591      0.91295
128366       1  158497441  158583394    463      30  97173      -1.3435      0.91045
128367       1  158513709  158599689    391      32  97173       -1.212      0.88725
128368       1  158526229  158612170    373      31  97173      -1.1282      0.87039
6708         1  158545496  158706506    736      53  97173      -1.1302       0.8708
81448        1  158634468  158720442    455      35  97173      -0.7155      0.76285
391114       1  158651958  158737905    491      38  97173     -0.72486      0.76573
128371       1  158674606  158760637    506      46  97173     -0.58447      0.72055
128372       1  158700534  158786472    496      65  97173     -0.60698      0.72807
81442        1  158711472  158797425    448      69  97173     -0.69887      0.75768
4332         1  158751168  158854270    477      43  97173      0.85684      0.19577
149628       1  158851337  158981849    699      42  97173       1.5051      0.06615
3428         1  158929682  159059945    589      37  97173       1.8295     0.033666
9447         1  158993790  159096685    365      28  97173       2.1948     0.014088
57863        1  159091377  159207932    386      68  97173       1.7302     0.041801
2532         1  159123803  159211290    318      49  97173       1.9156     0.027706
2205         1  159203678  159313014    493      37  97173       1.4595     0.072213
441911       1  159248460  159334449    342      29  97173       1.3264     0.092354
26476        1  159359512  159445600    374      33  97173       0.3085      0.37885
127385       1  159469868  159555797    363      38  97173      0.79299      0.21389
325          1  159507616  159593661    455      43  97173      0.91786      0.17935
1401         1  159647079  159734396    311      34  97173      0.60217      0.27353
54935        1  159700730  159787333    337      54  97173      0.34564      0.36481
343413       1  159720282  159821047    366      57  97173      0.26474      0.39561
56833        1  159746440  159842282    360      54  97173     -0.48279      0.68538
284677       1  159769264  159875544    401      53  97173     -0.90311      0.81677
391123       1  159789106  159882447    331      43  97173     -0.41438       0.6607
25790        1  159807150  159919992    398      56  97173     -0.46977      0.68074
8407         1  159852897  159945332    331      59  97173     -0.97042      0.83408
57549        1  159861829  159965386    365      68  97173     -0.83842       0.7991
89886        1  159886282  159974044    324      57  97173     -0.62661      0.73454
93183        1  159962462  160051783    311      39  97173      -1.9066      0.97171
3766         1  159972257  160090051    389      46  97173      -1.5493      0.93934
3765         1  160001360  160094212    264      29  97173      -1.0855      0.86115
