GENE       CHR      START       STOP  NSNPS  NPARAM      N        ZSTAT            P
3572         5   55130923   55390821    926      78  97173       1.9668     0.024605
79722        5   55295507   55629186   1485     140  97173       7.8715   1.7518e-15
101928448    5   55709692   55930983   1151     122  97173       1.5222     0.063984
4214         5   56010900   56291979   1103      43  97173      0.97336      0.16519
133383       5   56105087   56321359    949      50  97173       1.0396      0.14926
166968       5   56115429   56347957   1059      65  97173       1.2975     0.097225
65056        5   56369676   56660506    766      49  97173     -0.94972      0.82887
345651       5   56675843   56878636    833      67  97173       -0.315      0.62362
10769        5   57649809   57855966    970      47  97173       1.8196     0.034409
202309       5   57687262   57892185    907      49  97173       1.1749      0.12002
115827       5   57777950   58255221   1991     129  97173      0.77978      0.21776
5144         5   58164865   59883925   6096     221  97173       1.7901     0.036719
55789        5   59792739   60095993    995      46  97173      0.21087       0.4165
79993        5   59947616   60240101    947      42  97173     -0.11071      0.54408
1161         5   60069659   60340905    853      32  97173     -0.15966      0.56342
91942        5   60140956   60548864   1224      36  97173      0.10069       0.4599
643155       5   60353536   60558302    612      34  97173      0.18278      0.42749
57688        5   60528100   60941999   1243      81  97173     -0.54022      0.70548
285668       5   60833636   61102362   1083     103  97173      0.21563      0.41464
3796         5   61501989   61783011    765      28  97173     -0.66339      0.74646
27292        5   61584351   61799728    590      25  97173     -0.83853      0.79913
51194        5   61599522   62024416   1096      41  97173     -0.10985      0.54374
100130733    5   61774562   61977275    476      39  97173     -0.32016      0.62558
3350         5   63155875   63358119    495      54  97173      0.26781      0.39442
285671       5   63361671   63768704   1152      33  97173       1.5957     0.055274
401190       5   63701774   64009285   1145      85  97173      0.90995      0.18143
100132916    5   63886135   64114017    749      65  97173      -1.1681      0.87862
285672       5   63913975   64164496    819      52  97173      -1.6105      0.94635
10283        5   63964755   64414590   1487      67  97173       -1.358      0.91277
11174        5   64344563   64877704   1785      76  97173     -0.93836      0.82597
64105        5   64713593   64958995    849      37  97173      -1.8076      0.96467
23398        5   64759063   64983376    805      27  97173      -1.5896      0.94404
373          5   64785507   65020187    800      28  97173      -1.3805      0.91629
80006        5   64820558   65061954    825      27  97173      -1.4846      0.93118
54557        5   64861755   65118648    861      40  97173      -1.2509      0.89452
57486        5   64918023   65225111   1146      74  97173      -1.6577      0.95131
55914        5   65122382   65476851    991      62  97173      -1.5045      0.93377
140890       5   65340046   65579444    673      59  97173      0.91235      0.18079
375449       5   65792176   66565426   3144     171  97173     -0.32187      0.62622
4064         5   66377205   66592617    675      69  97173      0.99293      0.16037
5295         5   67411584   67697649   1257      97  97173       1.6288      0.05168
64924        5   68289776   68526899    919      58  97173    -0.042615        0.517
891          5   68362837   68574072    728      41  97173      0.20712      0.41796
64946        5   68385375   68606184    722      35  97173      0.50026      0.30844
92259        5   68413573   68625985    703      33  97173      0.57261      0.28346
1022         5   68430622   68673257    727      27  97173       0.4953       0.3102
202243       5   68476519   68728623    692      27  97173      0.23381      0.40757
6880         5   68547551   68765840    540      25  97173      0.22664      0.41035
5884         5   68565124   68810628    565      28  97173      0.21452      0.41507
153562       5   68610939   68838701    425      30  97173     0.041585      0.48341
100506658    5   68688119   68953931    285      27  97173    -0.060158      0.52399
728340       5   68756001   68988730    139      19  97173      0.11654      0.45361
728492       5   69221078   69438935      3       2  97173      0.52206      0.30081
6607         5   69245350   69473422      3       2  97173      0.52206      0.30081
101929599    5   69969919   70174639      1       1  97173     -0.24792       0.5979
8293         5   70096490   70314357      7       4  97173     -0.83601      0.79842
6606         5   70120768   70348839     11       4  97173     -0.81598      0.79275
4671         5   70164310   70420941     14       5  97173     -0.46053      0.67743
2966         5   70230951   70463516     15       5  97173     -0.78225      0.78296
55814        5   70651442   70963649    690      25  97173      -1.5721      0.94204
64087        5   70783115   71054533    931      56  97173      0.12546      0.45008
9607         5   70914990   71116875    798      78  97173      0.54666      0.29231
4131         5   71303118   71605397   1012      86  97173      -0.3452      0.63503
23107        5   71415236   71716084    683      78  97173      0.22947      0.40925
79810        5   71516200   71756544    572      55  97173      0.78757      0.21547
167465       5   71638238   71903249    818      49  97173       1.7495     0.040104
3842         5   72012418   72310215    701      25  97173     0.012193      0.49514
115548       5   72151808   72486349    827      43  97173     -0.70358      0.75915
134285       5   72310286   72527765    608      58  97173      -1.0541      0.85407
134288       5   72364080   72571073    619      57  97173      -1.1631      0.87761
2297         5   72642083   72844352    755      42  97173     -0.64593      0.74084
689          5   72694250   72901448    755      52  97173     -0.52414      0.69991
57763        5   72748025   72961521    765      47  97173      -0.2618      0.60326
84135        5   72761568   72978984    756      42  97173     -0.15054      0.55983
64283        5   72821983   73337818   2114     114  97173     -0.91654      0.82031
8507         5   73823231   74037249    754      85  97173      0.78049      0.21755
3074         5   73835547   74117113    886      87  97173      0.72288      0.23488
84340        5   73917029   74163196    738      55  97173      0.56022      0.28766
10412        5   73962816   74172737    588      31  97173      0.82799      0.20384
26049        5   73973399   74263832    780      45  97173        0.619      0.26796
51301        5   74223246   74450743    798      49  97173      0.25392      0.39978
256006       5   74264122   74632703   1365      44  97173      0.47099      0.31882
3156         5   74532159   74757926    689      46  97173        1.008      0.15672
10087        5   74566928   74907806    825      36  97173       1.1021      0.13521
51426        5   74707657   74995646    784      37  97173      0.43383       0.3322
728780       5   74807301   75067671    834      44  97173      0.41902       0.3376
134359       5   74870023   75113313    973      47  97173      0.03265      0.48698
22987        5   75278997   75749764   2185     135  97173     -0.33737      0.63208
10788        5   75599131   76103957   2055     159  97173      0.58989      0.27763
2151         5   75811307   76019259    927      71  97173       0.8926      0.18604
2149         5   75911868   76131595    950      64  97173       1.6524     0.049229
2150         5   76014833   76231140    804      62  97173       1.0918      0.13746
170591       5   76045826   76317056   1073      88  97173       1.1013      0.13537
1393         5   76148680   76365299    821      81  97173     0.097676      0.46109
55109        5   76226210   76461059    891      94  97173     -0.22513      0.58906
84327        5   76272532   76483030    798      97  97173    -0.057038      0.52274
8622         5   76376082   76824081   1834     112  97173       1.2335      0.10869
55255        5   76627622   76888332   1249      56  97173      0.50832      0.30562
23440        5   76824537   77034522    821      79  97173      0.47281      0.31817
6902         5   76886995   77172185   1229      69  97173      0.90629      0.18239
8546         5   77198150   77690579   1654      94  97173       2.5985    0.0046817
9522         5   77556339   77876562   1189      48  97173       1.6515     0.049314
10184        5   77681038   78044648   1189      68  97173      0.99146      0.16073
411          5   77973032   78382357   1736     107  97173      0.26234      0.39653
29958        5   78193387   78465497   1156      70  97173      0.84513      0.19902
23743        5   78265547   78485897    887      55  97173       1.1533      0.12439
635          5   78307604   78528113    801      43  97173       1.1322      0.12878
133746       5   78431925   78723038    922      40  97173      0.94446      0.17247
9456         5   78569647   78909659   1139      75  97173       1.9108     0.028016
167153       5   78808243   79082471    933      75  97173     -0.19892      0.57884
202333       5   78885659   79196049   1183     118  97173    -0.031217      0.51245
345778       5   79172539   79387088    792      58  97173      0.40805      0.34162
7060         5   79231170   79479111    981      92  97173     -0.42273      0.66375
256987       5   79307050   79651898   1784     117  97173     0.067493      0.47309
84654        5   79515790   79717661   1131      65  97173      0.70676      0.23986
9765         5   79603386   79875498   1156      61  97173      0.66563      0.25282
167555       5   79683800   79938382   1090      62  97173    -0.060637      0.52418
340120       5   79752574   79966304   1022      55  97173     -0.71433      0.76249
1719         5   79822045   80050800   1091      46  97173      -0.9606      0.83162
100462981    5   79845819   80046854    983      47  97173     -0.93232      0.82442
4437         5   79850467   80272634   1814      65  97173     -0.19171      0.57601
5924         5   80156491   80625981   1937     146  97173      0.41337      0.33967
1160         5   80428605   80662217    880      84  97173      0.81331      0.20802
84240        5   80497402   80708966    815      66  97173       1.1553      0.12398
134526       5   80525731   80789988    916      83  97173       1.1369      0.12779
23635        5   80613179   81147072   1807     108  97173     -0.12484      0.54968
83734        5   81167844   81651958   1408      69  97173     -0.43509      0.66825
6228         5   81469139   81674235    509      47  97173     -0.45669      0.67605
92270        5   81501166   81714147    571      44  97173    -0.023575       0.5094
153339       5   82248665   82473272    887      41  97173     -0.44567      0.67208
7518         5   82273317   82749579   1621      67  97173     -0.20644      0.58178
1462         5   82667493   82978122   1185     100  97173      0.10246      0.45919
1404         5   82834017   83116896   1045      97  97173      0.76437      0.22232
10085        5   83136414   83780685   1715     144  97173       1.5026     0.066471
1350         5   85813784   86016583    452      60  97173      -1.0619      0.85587
5921         5   86464070   86787743    748      56  97173     -0.46258      0.67817
902          5   86587310   86808850    442      36  97173    -0.070926      0.52827
153396       5   87385450   87664665    711      42  97173       0.6232      0.26658
4208         5   87914058   88299922    896      70  97173        1.461     0.072003
1070         5   89589528   89805611    618      64  97173    -0.069694      0.52778
153364       5   89654020   89870585    638      63  97173      0.26848      0.39416
10622        5   89669876   89910474    786      59  97173      0.38148      0.35142
116068       5   89711443   89925401    761      55  97173      0.24375      0.40371
84059        5   89754617   90560254   3023     120  97173      0.22517      0.41092
57561        5   90564541   90779149    588      46  97173     -0.55398       0.7102
7025         5   92819043   93030319    325      34  97173        2.015     0.021953
83989        5   92853431   93547404   1180      36  97173       2.2079     0.013624
134187       5   92976015   93177309    345      32  97173       2.2025     0.013814
285600       5   93386556   94054309   1471     107  97173       2.3962    0.0082823
84250        5   93853086   94133326    807      44  97173        2.525    0.0057852
79772        5   93938280   94720279   2742     155  97173       2.1362     0.016332
153643       5   94627048   94886145    979      66  97173      0.14327      0.44304
9652         5   94699599   94990709    981      59  97173     -0.24351      0.59619
153642       5   94790825   95040806    789      54  97173     -0.58471      0.72063
285601       5   94855980   95057284    629      68  97173      -0.8804      0.81068
317671       5   94882471   95092849    659      70  97173     -0.93932      0.82622
83890        5   94887885   95118885    724      79  97173     -0.97419      0.83502
22836        5   94949181   95232071    945     104  97173       1.1997      0.11513
2745         5   95049553   95258577    667      79  97173       2.6923    0.0035483
22936        5   95120802   95397775    822      58  97173       3.8607   5.6528e-05
5122         5   95626040   95868985    760      74  97173     -0.15086      0.55996
831          5   95897741   96210387   1581      94  97173      0.98737      0.16173
51752        5   95996514   96249848   1323      57  97173       1.6282     0.051745
64167        5   96111644   96355420   1294      44  97173       1.9482     0.025698
101929747    5   96169784   96371855    992      40  97173       1.7028       0.0443
4012         5   96171346   96465115   1311      55  97173       1.7645     0.038821
167410       5   96327574   96578520    933      89  97173      0.55992      0.28777
55781        5   96396571   96619005    849      62  97173     -0.44827      0.67302
285704       5   98004999   98232198    724      53  97173       1.1328      0.12865
1105         5   98089689   98364522    913      37  97173      0.92663      0.17706
100652833    5   98757964   98960170    885      30  97173      -1.5154      0.93517
441098       5   99624925   99829362    702      35  97173       1.1324      0.12873
345757       5   99771051  100022440    876      49  97173       1.5246     0.063677
7903         5  100042639  100338989    972      38  97173      0.28354      0.38838
353189       5  101469690  101732253   1278      49  97173       3.1859   0.00072152
133482       5  101607492  101934720   1576      28  97173       3.0391    0.0011864
5066         5  102101527  102466809   1186      34  97173       4.5567   2.5986e-06
54826        5  102321704  102555842    795      22  97173       4.0671   2.3798e-05
23262        5  102355958  102639224    979      31  97173       5.0339   2.4028e-07
90355        5  102494442  102714361    679      49  97173       6.0195   8.7484e-10
83594        5  102784556  102998493    765      74  97173     -0.14129      0.55618
1946         5  106612590  107106596   2052     158  97173       1.2892     0.098661
64839        5  107094734  107818080   2578      82  97173      0.55936      0.28796
2241         5  107983523  108623373   2981      93  97173     -0.68424      0.75309
9867         5  108570410  108845675   1379      53  97173      0.22814      0.40977
4124         5  108925156  109303429   1586      67  97173     -0.43824       0.6694
642987       5  109655197  110162507   1517      31  97173     0.012466      0.49503
91137        5  109973837  110200857    680      29  97173     0.093732      0.46266
85480        5  110305778  110513722    750      62  97173     -0.45778      0.67644
134430       5  110327870  110566200    909      68  97173     -0.58897      0.72206
814          5  110459947  110930584   1890     111  97173        1.159      0.12323
134429       5  110731731  110948234    889      73  97173       1.9588     0.025071
9315         5  110965000  111412628   1792      76  97173     -0.45778      0.67644
64097        5  111378139  111855187   2226      87  97173      0.96324      0.16771
324          5  111943202  112281936   1544      53  97173       0.8108      0.20874
6728         5  112096885  112328776   1008      46  97173      0.78136      0.21729
7905         5  112112081  112358339   1052      50  97173      0.71822      0.23631
167227       5  112212399  112457892   1227      61  97173       1.3488     0.088706
4163         5  112257796  112924527   3264      87  97173      0.93899      0.17387
83942        5  112668251  112870728    989      34  97173     -0.74421      0.77162
64848        5  112749391  113030984   1522      37  97173      -1.3957       0.9186
3781         5  113598016  113932197   1399      83  97173        1.898     0.028851
55521        5  114360459  114616243    965      73  97173       1.5238     0.063781
5229         5  114446527  114699123    828      77  97173       3.1411   0.00084145
153733       5  114502885  114732458    826      74  97173       3.2378   0.00060225
56929        5  114756605  114980591    771      59  97173      0.77571      0.21896
353376       5  114814339  115052142   1068      50  97173      0.29251      0.38495
100302736    5  114814339  115061876   1140      55  97173      0.20636      0.41825
51014        5  114848905  115061876   1014      46  97173     -0.26366      0.60398
1036         5  115040430  115252405    912      83  97173       1.0968      0.13637
9140         5  115063893  115277548    850      88  97173       1.5993     0.054881
1176         5  115077303  115349778   1228     100  97173       1.7622     0.039019
206338       5  115198151  115463303   1597     104  97173       1.2003      0.11501
644100       5  115287163  115494827   1537      80  97173      0.55702      0.28876
51397        5  115320727  115728978   2810      58  97173      0.59293      0.27661
57556        5  115679251  116010551   1683     152  97173     -0.40093      0.65576
285605       5  118072569  118424240   1299      66  97173       1.1048      0.13462
1657         5  118306839  118684822   1296      66  97173       1.3067     0.095665
25816        5  118504418  118830294   1309      95  97173       1.0746      0.14129
3295         5  118688138  118978030   1234      62  97173       1.4062     0.079833
340069       5  118865254  119071517   1048      65  97173      0.92808      0.17668
51334        5  119699973  120123009   2114      90  97173     -0.81933       0.7937
94033        5  121087650  121288528   1002      47  97173       1.6489      0.04958
153443       5  121197656  121464295    864      42  97173      0.45934      0.32299
4015         5  121298890  121514206    490      57  97173     -0.97655       0.8356
133923       5  121365215  121589266    493      71  97173      -0.9868      0.83813
100505841    5  121395871  121618358    514      60  97173      -1.0552      0.85432
9627         5  121547455  121899794    940      67  97173      -1.2835      0.90034
6643         5  122010691  122270234   1231      42  97173       1.5624     0.059091
28966        5  122081149  122447317   1677      54  97173       1.0498      0.14691
5480         5  122259078  122472425   1005      52  97173      0.45793       0.3235
93166        5  122324841  122629960   1479      99  97173     -0.40978      0.65902
153241       5  122580579  122859286    970      61  97173       0.1196       0.4524
1456         5  122747793  123052739    960      47  97173      0.46978      0.31926
57507        5  123872606  124184517   1355     127  97173       1.7285     0.041953
65983        5  125595788  125929853   1356     130  97173       2.0422     0.020564
501          5  125777533  126031104   1024     100  97173       1.1753      0.11994
51808        5  125836607  126062944    964      78  97173       1.3103     0.095054
389320       5  125867414  126071974    917      75  97173       0.8915      0.18633
4001         5  126012315  126272712   1155      81  97173         3.16   0.00078888
115123       5  126103406  126466500   1359      44  97173       2.1485     0.015837
401207       5  126278250  126509184    868      24  97173       1.2909     0.098369
84466        5  126465206  126896914   1802      49  97173       1.5646      0.05884
133619       5  126753301  126990781    931      57  97173       -1.018      0.84565
613212       5  126884713  127094322    872      64  97173      0.13644      0.44574
6558         5  127319483  127625380    825      58  97173        0.487      0.31313
2201         5  127493601  127973735   1721      59  97173     -0.22857       0.5904
28965        5  128200951  128469335   1588      34  97173       2.3831    0.0085832
51015        5  128330442  128549721    991      59  97173       2.3755    0.0087624
171019       5  128696103  129174376   1673      72  97173      0.37015      0.35563
100127206    5  128983884  129200756    697      39  97173      0.47938      0.31583
337876       5  129140389  129622327   1540      49  97173         0.47      0.31918
3094         5  130394976  130601041    804      28  97173       1.8941     0.029104
90624        5  130406641  130641119    864      31  97173       2.0099     0.022219
56990        5  130499702  130830383    892      38  97173       2.1454     0.015959
51735        5  130659614  131070929    952      34  97173       2.2005     0.013886
96459        5  130877407  131232756    833      27  97173       2.1001     0.017862
728637       5  131042683  131381391    919      38  97173       2.1194     0.017027
23305        5  131185666  131447761    827      50  97173       2.4852    0.0064737
3562         5  131296347  131498896    698      44  97173       2.4369    0.0074071
1437         5  131309485  131511863    713      44  97173       2.4918    0.0063552
8974         5  131428299  131663556    885      45  97173       2.7883    0.0026491
8572         5  131493351  131709147    838      40  97173       2.5244    0.0057954
6583         5  131530145  131779899    917      40  97173       2.4535    0.0070729
6584         5  131605396  131831306    884      37  97173       2.0929     0.018177
3659         5  131717301  131926465    735      65  97173       1.1543      0.12419
3567         5  131777136  131992555    740      51  97173      0.47281      0.31818
10111        5  131792616  132080313    983      71  97173      0.50954      0.30519
3596         5  131893865  132096801    645      50  97173      0.79649      0.21287
3565         5  131909678  132118370    652      48  97173        1.054      0.14594
11127        5  131928323  132173265    740      64  97173      0.96086      0.16831
645121       5  131983137  132189856    641      55  97173      0.56371      0.28648
23176        5  131986509  132213976    710      59  97173      0.52644      0.29929
134548       5  132049033  132252489    592      48  97173      0.55347      0.28997
134549       5  132057833  132266655    596      46  97173      0.52747      0.29893
2661         5  132096877  132302238    641      42  97173    -0.060004      0.52392
27089        5  132102319  132304536    633      37  97173     -0.30181       0.6186
116842       5  132109358  132310582    629      40  97173     -0.51025      0.69506
27125        5  132111071  132399354    937      44  97173      -0.5924      0.72321
54819        5  132232677  132462275    790      38  97173     -0.21626      0.58561
3308         5  132287662  132540709    940      59  97173      0.67835      0.24877
23105        5  132432152  133048223   2626     207  97173       1.2677      0.10246
56951        5  133191198  133404406    749      94  97173       1.4216     0.077575
7416         5  133207566  133441300    795      92  97173       2.8405    0.0022521
101060024    5  133317530  133517801    736      69  97173       4.0411   2.6603e-05
6932         5  133350402  133583920    827      56  97173        4.089   2.1663e-05
6500         5  133392082  133612724    736      46  97173       4.1086   1.9902e-05
5515         5  133432148  133661950    684      34  97173       3.4259   0.00030641
51265        5  133471817  133806805    893      41  97173       3.2715   0.00053489
7320         5  133606843  133827799    578      36  97173       3.3978   0.00033967
91368        5  133637756  133847598    569      46  97173       3.7628   8.4009e-05
23338        5  133760003  134018918    784      82  97173       3.8458   6.0078e-05
51128        5  133836839  134068533    638      64  97173       3.2108   0.00066184
10802        5  133884472  134163601    723      52  97173       1.7508     0.039993
819          5  133974170  134187850    520      32  97173       1.1389      0.12738
9879         5  133994461  134266811    657      49  97173       1.2061       0.1139
134553       5  134081370  134295425    508      43  97173       1.1842      0.11817
79770        5  134109427  134337323    547      45  97173       1.1766      0.11968
84105        5  134140810  134398336    685      66  97173      0.90093      0.18381
347732       5  134203596  134447397    708      79  97173       1.1006      0.13554
5307         5  134263424  134469964    637      74  97173       1.1136      0.13272
100996485    5  134268970  134780370   1637     166  97173      0.54243      0.29376
9555         5  134570071  134835645    909     100  97173      0.10844      0.45682
140947       5  134679904  134883038    683      77  97173        0.271       0.3932
497189       5  134684558  134888089    688      75  97173      0.27029      0.39347
4762         5  134769972  134971639    702      75  97173       0.5646      0.28617
9547         5  134806369  135014969    744      75  97173      0.65058      0.25766
153328       5  135070365  135324326   1509      59  97173     -0.49079      0.68821
3578         5  135127935  135331516   1046      62  97173     0.088963      0.46456
26223        5  135166006  135377367    974      74  97173      0.56717       0.2853
3950         5  135182600  135390723    925      82  97173      0.89852      0.18445
7045         5  135264584  135499507    904      68  97173       1.6434     0.050155
4090         5  135368536  135618422    790      35  97173       2.1858     0.014417
57113        5  135448458  135801164   1157      57  97173       1.6857     0.045928
6695         5  136210987  136935018   2636     137  97173    -0.075337      0.53003
26249        5  136853189  137250310   1067      84  97173      0.40741      0.34185
10949        5  136987073  137190039    400      46  97173      0.67581      0.24958
9499         5  137103536  137323540    464      48  97173      0.28142       0.3892
27039        5  137125125  137376156    559      41  97173      0.14434      0.44262
51306        5  137173638  137487650    819      40  97173      0.38685      0.34943
7478         5  137319581  137528337    570      44  97173      0.52055      0.30134
8382         5  137350861  137575132    637      48  97173      0.59818      0.27486
10902        5  137375455  137614358    696      52  97173      0.51106      0.30466
10112        5  137414408  137623404    576      47  97173      0.58316      0.27989
8697         5  137423337  137649032    615      49  97173      0.48225      0.31481
2676         5  137488069  137710544    607      46  97173       0.1486      0.44094
995          5  137520959  137774064    721      56  97173    -0.040365       0.5161
51307        5  137573224  137785418    599      40  97173    -0.054003      0.52153
51780        5  137588285  137872716    825      47  97173     -0.38065      0.64827
51308        5  137674690  137882658    619      49  97173     -0.30611      0.62024
1958         5  137701181  137905004    613      49  97173     -0.63164      0.73619
2107         5  137741782  137978989    741      59  97173     -0.54292      0.70641
3313         5  137790571  138011318    673      68  97173      0.21211      0.41601
1495         5  137989075  138370723    930      28  97173      0.28113      0.38931
26045        5  138105079  138311057    518      21  97173    -0.099639      0.53968
64374        5  138182409  138634065   1006      40  97173     -0.68968       0.7548
9782         5  138509441  138767366    399      38  97173     -0.38367      0.64939
51247        5  138577519  138805409    297      27  97173     0.028244      0.48873
9963         5  138602885  138820632    259      24  97173     0.069672      0.47223
51237        5  138623257  138825605    224      27  97173      0.20129      0.42023
389333       5  138627635  138830885    219      27  97173     0.072078      0.47127
202051       5  138631514  138839820    216      28  97173      0.10091      0.45981
202052       5  138645892  138880171    282      28  97173      0.44078      0.32969
340061       5  138755113  138962343    334      41  97173       1.0994       0.1358
7322         5  138840751  139108019    604      46  97173      0.86275      0.19414
51523        5  138928301  139163467    540      48  97173       1.0536      0.14604
84249        5  139075406  139324051    543      69  97173      0.66553      0.25285
9542         5  139126364  139522884    900     103  97173      0.88249      0.18875
5813         5  139393708  139599001    445      61  97173      0.88302      0.18861
492311       5  139405521  139608391    420      50  97173      0.53739       0.2955
84418        5  139454653  139723374    599      35  97173       0.4272      0.33462
5201         5  139524635  139782689    566      41  97173      0.31741      0.37547
1839         5  139612428  139826188    425      48  97173    -0.049707      0.51982
83697        5  139639787  139854722    406      54  97173     -0.17327      0.56878
54882        5  139681399  140019441    689      51  97173      -0.3474      0.63586
404734       5  139681399  140029163    718      48  97173     -0.30525      0.61991
8637         5  139827251  140029163    446      38  97173     -0.18629      0.57389
10011        5  139829652  140037678    466      40  97173     -0.18707       0.5742
10307        5  139837853  140044189    470      37  97173     -0.21626      0.58561
113829       5  139844420  140048683    481      37  97173     -0.25231       0.5996
929          5  139911313  140113286    533      32  97173     -0.32985      0.62924
55374        5  139919012  140124989    571      32  97173     -0.33255      0.63026
4695         5  139924948  140127370    577      29  97173      -0.2746      0.60819
3550         5  139927384  140142065    647      32  97173     -0.38434      0.64964
54853        5  139944384  140151930    645      28  97173     -0.24498      0.59677
373863       5  139950381  140153171    629      28  97173     -0.22733      0.58992
3035         5  139953490  140171681    686      27  97173     -0.25011      0.59875
23438        5  139971011  140178903    674      25  97173     -0.17231       0.5684
153527       5  139978265  140186248    678      27  97173     -0.20251      0.58024
56147        5  140065876  140491929   1396      48  97173      0.81482      0.20759
56146        5  140074444  140491929   1367      49  97173      0.82661      0.20423
56145        5  140080783  140491929   1362      49  97173       0.8276      0.20395
56144        5  140086672  140491929   1348      49  97173      0.83707      0.20128
56143        5  140101361  140491929   1305      45  97173      0.83888      0.20077
56142        5  140107650  140491929   1285      53  97173      0.87331      0.19125
56141        5  140113969  140491929   1261      54  97173      0.86368      0.19388
56140        5  140120907  140491929   1228      47  97173      0.87523      0.19072
9752         5  140127357  140491929   1198      51  97173      0.93705      0.17437
56139        5  140135634  140491929   1162      49  97173       0.9853      0.16224
56138        5  140147149  140491932   1095      52  97173       1.0822      0.13959
56137        5  140154931  140491929   1076      53  97173       1.0996      0.13575
56136        5  140161854  140491929   1052      56  97173       1.1116      0.13315
56135        5  140206302  140491929    902      42  97173       1.1932       0.1164
56134        5  140245747  140491929    776      46  97173       1.2021      0.11467
29930        5  140330979  140533512    610      36  97173      0.65072      0.25761
56133        5  140374195  140576964    681      47  97173      0.23774      0.40604
56132        5  140380234  140583406    698      46  97173      0.19059      0.42442
56131        5  140401581  140605201    760      47  97173    0.0024394      0.49903
26167        5  140414800  140617704    787      50  97173     -0.14733      0.55856
56130        5  140429839  140632868    820      46  97173     -0.23928      0.59455
56129        5  140452243  140655957    842      48  97173     -0.19928      0.57898
56128        5  140457371  140660081    842      52  97173    -0.092107      0.53669
57717        5  140460980  140666710    857      52  97173      0.05949      0.47628
56127        5  140466893  140671111    848      54  97173      0.10346       0.4588
56126        5  140471952  140675213    844      51  97173      0.22563      0.41074
56125        5  140478916  140682618    855      56  97173      0.36508      0.35753
56124        5  140487914  140692143    857      58  97173      0.34122      0.36647
56123        5  140493509  140696993    866      54  97173      0.28973      0.38601
56122        5  140503078  140705860    879      55  97173      0.20293       0.4196
56121        5  140525147  140727802    872      61  97173      0.36683      0.35687
83884        5  140582196  140783612    786      71  97173       1.2237      0.11053
6879         5  140598057  140800351    770      69  97173       1.3933     0.081767
56114        5  140609388  140992546   1351      71  97173       1.9499     0.025596
56113        5  140618354  140992546   1301      61  97173       1.9412     0.026115
56112        5  140623601  140992546   1279      64  97173       2.0232     0.021525
56104        5  140629828  140992546   1251      59  97173       1.9557     0.025251
56111        5  140634768  140992546   1235      60  97173       1.9966     0.022936
56103        5  140639409  140992546   1222      67  97173       2.1238     0.016845
56110        5  140643729  140992546   1207      60  97173       2.0511     0.020128
56109        5  140649811  140992546   1186      58  97173       2.0383     0.020759
56102        5  140649962  140992546   1186      58  97173       2.0383     0.020759
56108        5  140662467  140992546   1141      60  97173       2.0583     0.019781
9708         5  140667059  140992546   1126      56  97173       2.0041     0.022532
8641         5  140667452  140992546   1124      52  97173       1.9346     0.026519
56101        5  140677695  140992546   1088      53  97173       1.9186      0.02752
56107        5  140682520  140992546   1062      55  97173       1.9343     0.026535
56100        5  140687588  140992546   1041      54  97173       1.9482     0.025697
56106        5  140692743  140992546   1020      53  97173       1.9387     0.026268
56099        5  140697214  140992548    995      49  97173       1.8883     0.029492
56105        5  140700537  140992546    983      48  97173       1.8848     0.029731
26025        5  140710158  140992546    954      50  97173       1.9837     0.023646
5098         5  140755569  140992546    812      42  97173       1.9475     0.025736
56098        5  140764741  140992546    767      42  97173       1.9682     0.024522
56097        5  140768808  140992546    749      46  97173       1.9991       0.0228
1729         5  140794588  141098622   1108      76  97173       2.0376     0.020794
8841         5  140900443  141116423    765      78  97173       1.9101      0.02806
285613       5  140916517  141120918    735      86  97173        1.908     0.028193
89848        5  140918869  141130986    770      83  97173       2.0665     0.019392
64411        5  140932968  141161800    861      99  97173       2.0436     0.020497
5097         5  141132655  141358361    886      92  97173       2.1041     0.017685
9812         5  141203350  141430027    893      94  97173       2.4066    0.0080515
51294        5  141223150  141438627    807      92  97173       2.5132    0.0059829
9604         5  141246402  141469856    889      83  97173       2.7664    0.0028343
10007        5  141280234  141492620    885      90  97173       3.0824    0.0010269
80762        5  141388324  141634008   1171      77  97173       2.7609    0.0028819
81848        5  141589992  141804620    924      90  97173      -1.1897      0.88291
2246         5  141871743  142177635   1309     131  97173    -0.090069      0.53588
23092        5  142049881  142708572   2204     153  97173       1.9371     0.026369
2908         5  142557496  143213322   2234     137  97173       2.3069     0.010529
57824        5  143091726  143300284    901      50  97173      0.84085      0.20022
81555        5  143437723  143650278    695      56  97173      0.66287      0.25371
57528        5  143450437  143958097   1529      59  97173      0.14624      0.44187
153768       5  145038582  145314899    982      82  97173      -1.2834      0.90033
643226       5  145139204  145399816    912      83  97173      -1.5601      0.94063
153769       5  145216126  145558680   1189      56  97173       1.2647      0.10298
153770       5  145363876  145583946    743      14  97173       1.9376     0.026337
51520        5  145392589  145662294    798      14  97173       2.1292     0.016621
54439        5  145483113  145768786    820      29  97173       2.1138     0.017266
5459         5  145618587  145820083    652      52  97173       1.3565     0.087474
10915        5  145726873  145991071    993      67  97173     -0.83311      0.79761
134391       5  145794417  145995676    695      49  97173       -1.665      0.95204
5521         5  145869067  146561083   2294     138  97173      -1.2545      0.89516
202374       5  146514526  146867418   1336      96  97173      0.76573      0.22192
1809         5  146670371  146989619    878      90  97173      0.33148      0.37014
