GENE       CHR      START       STOP  NSNPS  NPARAM      N        ZSTAT            P
11277        3   48456919   48544044    156      23  59957       3.7658   8.3002e-05
51246        3   48474197   48592259    202      30  59957       4.5429   2.7739e-06
5210         3   48520117   48648607    188      28  59957       4.1722   1.5086e-05
90226        3   48564151   48651201    116      26  59957       4.3645   6.3693e-06
1294         3   48566506   48682593    170      36  59957       6.2253   2.4027e-10
7384         3   48601432   48697391    132      28  59957       6.6561   1.4056e-11
440955       3   48623275   48709189    113      21  59957        6.649   1.4759e-11
65010        3   48628156   48722926    137      20  59957       6.4574    5.325e-11
1951         3   48638896   48750348    182      21  59957       6.6605   1.3642e-11
51517        3   48665419   48773366    183      18  59957       6.7183   9.1929e-12
51447        3   48690436   48804711    173      22  59957       6.7378   8.0376e-12
5576         3   48749017   48935270    187      25  59957       5.0135   2.6718e-07
788          3   48859356   48986426    143      19  59957       4.2806   9.3196e-06
10425        3   48906265   49057974    186      27  59957       4.2761   9.5103e-06
646450       3   48920221   49006818    125      21  59957        4.441   4.4778e-06
54681        3   48977304   49079582    111      23  59957       4.9284   4.1447e-07
11180        3   48994637   49088386     96      21  59957        5.186   1.0743e-07
25915        3   49007908   49095928     85      23  59957       5.8034   3.2488e-09
55152        3   49017832   49108504     86      20  59957       5.3628   4.0961e-08
3615         3   49026758   49116875     93      18  59957       5.6674     7.25e-09
54870        3   49032140   49181504    168      30  59957       5.8842        2e-09
5859         3   49098365   49192562    117      24  59957        4.692   1.3526e-06
10869        3   49110479   49208371    127      24  59957       4.2986   8.5955e-06
3913         3   49123547   49220599    141      24  59957       4.4909   3.5457e-06
200942       3   49158987   49248919    127      19  59957       4.7789   8.8144e-07
64925        3   49164968   49253785    129      17  59957       4.7727   9.0882e-07
646498       3   49180069   49279291    155      18  59957        4.929   4.1333e-07
339834       3   49185861   49330636    213      24  59957       5.9049    1.764e-09
375341       3   49271030   49364864    135      19  59957       6.5179   3.5645e-11
7375         3   49279577   49427536    221      26  59957       6.8999   2.6021e-12
2876         3   49359609   49445791    150      18  59957       7.5041    3.092e-14
387          3   49361569   49499526    238      22  59957        6.752   7.2923e-12
6988         3   49399639   49488909    166      18  59957       7.1205   5.3757e-13
275          3   49419211   49510111    160      19  59957       7.6079   1.3933e-14
84276        3   49424766   49516777    165      20  59957       6.1094        5e-10
1605         3   49456136   49608051    241      22  59957       6.1094        5e-10
8927         3   49541922   49743982    309      22  59957        7.912   1.2663e-15
327          3   49661427   49755936    160      21  59957       6.1094        5e-10
63891        3   49676950   49793962    186      23  59957       6.7195   9.1202e-12
4485         3   49686380   49776196    148      22  59957       6.1094        5e-10
386724       3   49719267   49807238    137      18  59957       6.6807   1.1886e-11
29925        3   49723909   49811407    141      17  59957       6.2924   1.5635e-10
9807         3   49726728   49873973    244      24  59957       6.2153   2.5621e-10
389119       3   49790687   49877463    141      19  59957       6.1399   4.1294e-10
389118       3   49793165   49887254    154      19  59957       6.1798   3.2085e-10
7318         3   49807638   49901391    158      20  59957       6.2218   2.4579e-10
10293        3   49831028   49943992    170      24  59957       6.4264   6.5322e-11
79012        3   49860414   49957655    148      21  59957       6.3965   7.9507e-11
4486         3   49889435   49991311    160      20  59957       6.1582   3.6795e-10
84315        3   49911302   50017445    183      22  59957       5.9279   1.5342e-09
10180        3   49927474   50149685    411      22  59957       5.8023   3.2698e-09
10181        3   50076341   50191397    203      25  59957         5.78   3.7348e-09
6405         3   50142562   50261508    216      31  59957       5.4999   1.9001e-08
2779         3   50179043   50270129    164      26  59957       4.9291   4.1306e-07
10991        3   50192692   50293406    173      29  59957       4.7775   8.8731e-07
2771         3   50214120   50331786    163      30  59957       4.4082    5.212e-06
7869         3   50255040   50349573    125      28  59957       1.8808     0.030002
132228       3   50266458   50360545    119      30  59957       1.8476     0.032327
7866         3   50290163   50380648    112      28  59957        1.843     0.032663
8372         3   50295259   50386899    102      28  59957       1.9906     0.023265
24142        3   50298833   50386852     98      26  59957       1.9381     0.026306
3373         3   50302320   50399812    108      30  59957       2.0022     0.022629
8692         3   50320221   50410281     99      27  59957       2.1318     0.016513
11334        3   50327341   50415668    100      26  59957       1.9242     0.027162
11186        3   50332217   50428367    118      33  59957       2.1121     0.017337
11068        3   50338265   50426500    104      29  59957       1.9826     0.023707
51364        3   50343537   50433459    112      31  59957       1.8883     0.029492
10641        3   50349918   50438486    115      31  59957       1.9781     0.023959
11070        3   50357180   50446939    131      32  59957       2.0645     0.019484
9254         3   50365230   50590892    427      34  59957        1.368     0.085662
51409        3   50556583   50657422    165      19  59957       1.3938     0.081687
51161        3   50560456   50658458    165      19  59957       1.4016     0.080523
7867         3   50599293   50721728    221      20  59957       1.1682      0.12137
1154         3   50608885   50699262    168      18  59957       1.2004        0.115
1795         3   50662672   51456629   1591      26  59957      0.51872      0.30198
7873         3   51372692   51461828    144      20  59957       0.1069      0.45743
29890        3   51378699   51470339    142      20  59957       0.0916      0.46351
9730         3   51398298   51584018    289      20  59957      0.46278      0.32176
23132        3   51525596   51732634    240      34  59957       1.1479       0.1255
51368        3   51655191   51773339    139      32  59957       1.4191     0.077941
2912         3   51691081   51787629    127      30  59957       1.0467      0.14761
440956       3   51777577   51863256    119      22  59957       1.0971       0.1363
401067       3   51810899   51899874    180      19  59957       1.9093     0.028111
389123       3   51845645   51932440    209      20  59957       1.9082     0.028181
389124       3   51872737   51959600    208      24  59957       2.0357     0.020892
132141       3   51893892   51987386    189      35  59957       1.2553      0.10469
10039        3   51926297   52017883    163      37  59957      0.27113      0.39315
9136         3   51932442   52025957    165      38  59957      0.35632       0.3608
118442       3   51939330   52026520    152      38  59957      0.18332      0.42728
57060        3   51956470   52051482    156      36  59957       1.5921     0.055679
25864        3   51957700   52050216    149      35  59957       1.4842     0.068882
95           3   51967300   52058218    149      33  59957       1.8719     0.030608
84836        3   51967526   52058646    151      34  59957       1.8922     0.029232
6159         3   51992644   52079958    160      38  59957       1.9994     0.022783
1849         3   52047935   52140461    167      31  59957       1.4818     0.069194
25886        3   52074249   52238720    282      30  59957       1.0879      0.13832
211          3   52182099   52283343    212      34  59957      0.58626      0.27885
54106        3   52220096   52310179    193      26  59957      0.15672      0.43773
11344        3   52227626   52323183    211      28  59957      0.23666      0.40646
132160       3   52229782   52319615    193      26  59957      0.32517      0.37253
80335        3   52253438   52362659    243      26  59957      0.18874      0.42515
132158       3   52271836   52364272    197      22  59957      0.26555      0.39529
25981        3   52300335   52469513    375      26  59957     0.045392       0.4819
51533        3   52394577   52492657    196      26  59957     0.045363      0.48191
8314         3   52400020   52494121    187      26  59957     0.051154       0.4796
56920        3   52432268   52529112    222      24  59957     -0.20642      0.58177
11188        3   52439524   52562088    293      24  59957      0.10415      0.45853
7134         3   52450107   52538057    209      23  59957     -0.28122      0.61073
23166        3   52479354   52593512    292      28  59957      0.75445      0.22529
440957       3   52520002   52609586    239      30  59957       1.2669      0.10259
64943        3   52523385   52619093    260      21  59957       1.2009       0.1149
55193        3   52544368   52769866    620      23  59957       1.1791      0.11918
26354        3   52669936   52763513    240      20  59957       1.0026      0.15803
28972        3   52689792   52777198    220      19  59957         1.15      0.12508
55830        3   52693500   52790099    246      21  59957       1.2124      0.11268
6787         3   52709796   52854965    397      24  59957       1.0943      0.13692
3697         3   52761602   52861084    290      21  59957       1.0773      0.14068
3699         3   52778784   52878025    293      25  59957        1.247       0.1062
3700         3   52812006   52914717    293      25  59957       1.4471      0.07394
389125       3   52832131   52919235    246      24  59957       1.5834     0.056664
100526772    3   52832131   52981597    368      23  59957       1.8112     0.035052
375346       3   52835772   52981597    355      23  59957       1.8551     0.031791
51460        3   52898221   53130089    549      24  59957       2.8175      0.00242
91869        3   53087499   53214480    337      28  59957       1.3952     0.081478
5580         3   53145223   53261733    327      39  59957       1.2376      0.10793
7086         3   53223723   53340130    392      27  59957       1.3112     0.094901
55802        3   53282443   53431654    284      24  59957       1.4204     0.077744
776          3   53479076   53882179   1152     119  59957       1.5842     0.056576
55349        3   53815324   53930420    393      55  59957       1.0901      0.13783
55540        3   53830577   53934827    368      51  59957      0.84383      0.19938
93973        3   53863959   53966229    318      32  59957     -0.51448      0.69654
58515        3   53884226   53975989    298      27  59957     -0.95589      0.83044
55799        3   54106620   55143584   3663     261  59957       1.1583      0.12336
57408        3   54917264   55051115    466      48  59957       1.3076     0.095507
7474         3   55464743   55571670    384      50  59957       0.3895      0.34845
26059        3   55507336   56552391   3572     137  59957       3.7213   9.9081e-05
285331       3   56541184   56690864    612      31  59957       2.2058     0.013699
23272        3   56619160   56767270    621      29  59957       2.0687     0.019286
50650        3   56726446   57163336   1503     131  59957       1.5262     0.063485
353324       3   57044469   57144460    371      42  59957       1.7172     0.042972
54756        3   57089010   57254345    410      37  59957      0.56265      0.28684
8820         3   57196866   57311656    185      25  59957      0.68376      0.24706
26060        3   57211765   57342499    224      27  59957      0.54185      0.29396
142686       3   57267379   57376753    244      27  59957      0.52172      0.30093
201625       3   57292727   57580071    961      31  59957      0.53531      0.29622
201626       3   57491882   57675704    504      25  59957       1.1575      0.12353
378          3   57522090   57633215    305      24  59957       1.3634     0.086374
201627       3   57576181   57728816    401      26  59957       1.3443     0.089428
7871         3   57691948   57950597    493      34  59957       1.6888     0.045625
2317         3   57944127   58192982    725      57  59957       1.1365      0.12787
1776         3   58143353   58246730    363      31  59957       1.7377     0.041136
57406        3   58173233   58315463    557      29  59957       1.3491     0.088651
11102        3   58241972   58340920    409      21  59957        1.007      0.15697
54899        3   58268617   58446815    720      20  59957       0.3884      0.34886
5162         3   58378357   58469579    332      21  59957     -0.17032      0.56762
200845       3   58427823   58523087    225      40  59957      0.51846      0.30207
8309         3   58455863   58572929    312      58  59957    -0.042908      0.51711
11170        3   58514841   58663337    625      66  59957       1.3372     0.090575
131177       3   58584670   58702575    472      60  59957       2.1378     0.016268
200844       3   58685199   59085804    724      38  59957      0.67938      0.24845
2272         3   59700036   61287133   7451     398  59957      0.90893      0.18169
5793         3   61497243   62315573   3019     223  59957      -1.7692      0.96157
57415        3   62254648   62356888    199      53  59957      -0.5728      0.71661
55079        3   62320347   62409190    171      55  59957      -1.5219      0.93599
8618         3   62349021   62911064   2224     137  59957      0.22417      0.41131
132204       3   63213914   63637597   1916     135  59957    -0.050519      0.52015
132203       3   63588344   63685893    462      47  59957      0.16254      0.43544
80145        3   63784546   63899597    254      29  59957       2.7596    0.0028935
6314         3   63799785   64024240    540      43  59957       3.0145    0.0012871
9861         3   63961225   64059686    265      36  59957       2.5016    0.0061809
166336       3   64044526   64303859    918      87  59957      0.65437      0.25644
56999        3   64466330   64723676    924      93  59957      0.22623      0.41051
9223         3   65304200   66074511   2926     206  59957      0.44282      0.32895
26018        3   66394221   66601446    647      69  59957       1.3709     0.085209
84541        3   66998727   67096634    220      32  59957     -0.68175       0.7523
8801         3   67375884   67755038   1506      89  59957       1.5515     0.060394
407738       3   67990734   68629772   2459     126  59957       1.5111     0.065382
151647       3   68745915   69031761    981      40  59957      -0.7886      0.78483
285203       3   68989363   69113112    350      31  59957      0.61664      0.26873
7110         3   69033978   69151484    328      27  59957      0.94277       0.1729
9039         3   69068881   69179524    309      33  59957      0.76247      0.22289
10550        3   69084090   69190239    324      37  59957      0.49193      0.31138
56203        3   69121039   69221746    328      35  59957     -0.49975      0.69137
23150        3   69184146   69485430   1107      96  59957      0.47439      0.31761
4286         3   69738586   70052488   1017      51  59957       0.5798      0.28102
27086        3   70968865   71683140   1840     164  59957       3.3081   0.00046972
317649       3   71693440   71853924    549      67  59957    -0.011388      0.50454
2850         3   71753201   71839328    286      35  59957     0.049995      0.48006
60675        3   71785806   71884357    346      52  59957    -0.066078      0.52634
23429        3   72388744   72545774    428      62  59957      0.79508      0.21328
55164        3   72763426   72947631    421      29  59957       -1.125       0.8697
727936       3   72887385   73059525    525      37  59957      0.99335      0.16027
151987       3   72995985   73153349    570      31  59957       1.8336     0.033358
55096        3   73060810   73147488    295      19  59957       1.7927     0.036509
23024        3   73396582   73724072   1084     104  59957       -1.504      0.93371
5067         3   74276719   74713587   1354     105  59957      0.42266      0.33627
100131827    3   75750868   75884709    306      21  59957    -0.071112      0.52835
6092         3   75905845   77734115   6415     289  59957       1.1036      0.13487
6091         3   78611388   79867059   3599     136  59957      0.02595      0.48965
2632         3   81503850   81860950    857      44  59957      0.41421      0.33936
253559       3   84958133   86158579   3855      85  59957       3.7906   7.5156e-05
389136       3   86952123   87090412    454      34  59957       -1.173      0.87961
25978        3   87226413   87339698    334      30  59957     0.025906      0.48967
5449         3   87273783   87375737    446      27  59957      0.10242      0.45921
3355         3   87791929   88078964    991      41  59957       1.3625     0.086526
55279        3   88058394   88228814    491      25  59957     -0.28354      0.61162
8545         3   88066100   88249016    530      22  59957     -0.41255      0.66003
285237       3   88148875   88242115    233      12  59957     -0.65708      0.74443
100506944    3   88337565   88551299    943      44  59957      0.65311      0.25684
2042         3   89106674   89566284   1067      41  59957     -0.18117      0.57188
5627         3   93556881   93742934    257      38  59957        1.798     0.036091
200894       3   93648983   93809522    198      46  59957       2.0751     0.018989
415117       3   93698078   93797460    116      33  59957       2.2126     0.013461
63899        3   93731855   93880630    184      47  59957       1.8857     0.029665
200895       3   93741766   93832233    108      39  59957       2.2123     0.013474
285220       3   96483425   97502786   2018      91  59957      0.39803       0.3453
84100        3   97433365   97555086    268      25  59957      0.57792      0.28166
131544       3   97490537   97698830    357      24  59957     -0.43197      0.66712
84864        3   97625661   97741295    230      37  59957     0.035476      0.48585
200959       3   97670527   97804148    511      40  59957     -0.49495      0.68968
81050        3   97756017   97841946    493      21  59957      0.70373       0.2408
26341        3   97801542   97887483    413      12  59957       1.6108     0.053609
403273       3   97818230   97904162    426       9  59957       1.7071     0.043901
403274       3   97837544   97923485    543      10  59957       1.5802     0.057029
79295        3   97933129   98019106    696      24  59957       1.6906     0.045455
79310        3   97951732   98037676    589      21  59957       1.8881     0.029503
403278       3   98022698   98108663    337      22  59957       2.2085     0.013605
403277       3   98059510   98145475    324      22  59957       1.2704      0.10198
26339        3   98138421   98224372    258      22  59957       1.7809     0.037467
402135       3   98166525   98252475    224      37  59957       2.0622     0.019595
56650        3   98184628   98291910    280      44  59957       2.4225    0.0077068
2838         3   98200743   98286994    228      47  59957        2.421    0.0077393
1371         3   98261677   98362470    321      35  59957       1.7603      0.03918
10402        3   98401080   98549689    428      42  59957      0.78842      0.21523
131566       3   98479814   98670566    516      25  59957      0.17629      0.43003
1295         3   99307440   99553061    739      53  59957       1.4686     0.070975
84319        3   99486678   99932476   1053      36  59957       1.2274      0.10984
11259        3   99516988   99883349    864      26  59957       1.1599      0.12305
55773        3   99929661  100079096    465      29  59957     -0.42899      0.66603
56954        3  100003483  100110844    322      35  59957     -0.63479      0.73722
9868         3  100047303  100170242    338      29  59957     -0.20981      0.58309
348801       3  100070037  100210170    413      35  59957     -0.46991      0.68079
55076        3  100161463  100331297    615      41  59957      -1.7378      0.95887
84873        3  100278433  100449323    764      23  59957     -0.42427      0.66432
10342        3  100378128  100502811    523      18  59957      0.29111      0.38548
25890        3  100433179  100762336   1189      68  59957      0.85073      0.19746
50939        3  100906390  101089419    444      27  59957       2.1185     0.017064
57337        3  101008049  101282085    827      19  59957       1.8894     0.029418
54931        3  101230680  101320290    252      20  59957       1.9729     0.024254
57092        3  101242997  101348281    292      24  59957       2.2148     0.013386
27107        3  101333283  101445988    209      25  59957       1.5483     0.060777
6152         3  101364934  101455564    157      20  59957       1.1951      0.11603
79598        3  101393436  101524404    245      25  59957      0.73845      0.23012
91775        3  101448029  101582075    245      31  59957      0.63521      0.26265
64332        3  101496834  101614869    246      38  59957       0.2653      0.39539
131368       3  101878816  102233685    959      57  59957      0.23407      0.40746
214          3  105035557  105330757   1050      49  59957      0.25834      0.39807
868          3  105339306  105639354    859      48  59957      0.52517      0.29973
84692        3  107046188  107132481    310      36  59957      0.37307      0.35455
56987        3  107191783  107565176    942      61  59957       1.8968     0.028927
961          3  107726941  107859935    371      48  59957      0.87379      0.19111
55081        3  107844659  107991417    578      24  59957       0.9729       0.1653
11148        3  107965353  108132132    573      37  59957       1.7109     0.043549
22989        3  108064216  108298169    665      56  59957      0.99706      0.15937
57650        3  108233716  108358491    232      32  59957      0.89565      0.18522
9666         3  108258337  108448693    324      28  59957      0.83839      0.20091
84666        3  108439486  108526130    310      29  59957      0.81745      0.20684
50852        3  108491631  108608714    405      48  59957      0.30396      0.38058
9626         3  108591491  108722742    554      39  59957       0.3171      0.37558
27136        3  108641814  108886993    943      30  59957     -0.94197       0.8269
151871       3  108977635  109085364    373      45  59957       1.3573     0.087341
55211        3  109009988  109106419    335      26  59957       1.2874      0.09898
25945        3  110740606  110948017    459      43  59957     -0.60263      0.72662
10225        3  111210926  111419843    525      57  59957    -0.082002      0.53268
79413        3  111276747  111364182    208      42  59957      0.44832      0.32696
257068       3  111343523  111600294    900      64  59957      0.84335      0.19952
90102        3  111401327  111730364   1306      71  59957      0.76632      0.22174
55347        3  111647723  111747215    469      41  59957       0.2977      0.38297
29114        3  111667586  111767735    509      35  59957      0.52306      0.30047
344805       3  111708465  111835116    575      42  59957       1.4101     0.079259
79669        3  111755175  111872073    423      46  59957       1.9973     0.022894
257144       3  111804688  111902453    285      27  59957       2.0936     0.018149
285335       3  111824752  112063105   1042      31  59957       2.7137    0.0033265
4345         3  112001194  112116659    431      33  59957      0.95834      0.16895
151888       3  112147813  112268438    329      36  59957      0.57747      0.28181
64422        3  112216354  112330810    365      19  59957      0.80459      0.21053
55032        3  112230857  112338286    347      19  59957      0.77875      0.21806
151887       3  112288407  112409977    346      41  59957       1.1704      0.12092
344807       3  112499556  112614797    557      33  59957       1.0535      0.14605
131450       3  112606532  112743950    618      48  59957     0.085274      0.46602
29083        3  112659323  112755221    280      42  59957     -0.74864      0.77296
25871        3  112686291  112788555    266      41  59957     -0.14787      0.55878
91653        3  112879850  113041306    660      75  59957    -0.060014      0.52393
55779        3  112970777  113210986    984      34  59957      0.27073       0.3933
152185       3  113126565  113284034    703      30  59957      0.71932      0.23597
54847        3  113201218  113383422    653      49  59957      0.58209      0.28025
205717       3  113332232  113465493    201      19  59957     -0.56721      0.71472
80218        3  113400307  113515120    180      15  59957     0.005605      0.49776
523          3  113415866  113565905    248      24  59957     -0.38195      0.64875
54762        3  113507671  113701021    410      55  59957     -0.26934      0.60617
254887       3  113616748  113740706    258      49  59957      0.17434       0.4308
57577        3  113647984  113825460    347      38  59957    -0.069241       0.5276
79691        3  113725582  113842269    258      25  59957     -0.12463      0.54959
1814         3  113812499  113968254    507      45  59957      -1.2827      0.90021
7634         3  113918370  114006425    314      45  59957    -0.054941      0.52191
201633       3  113962833  114064135    319      48  59957      0.55661       0.2889
26137        3  113998348  114916132   2248     142  59957       1.0688      0.14258
2596         3  115292151  115475334    585     108  59957      -1.3475      0.91108
4045         3  115486210  116214385   2138     120  59957      0.97048       0.1659
152404       3  118584477  118914915   1101      59  59957      0.52595      0.29946
152405       3  118814997  118914674    421      38  59957      0.29679      0.38331
7348         3  118842425  118959000    517      46  59957      0.12595      0.44989
8702         3  118895589  119009754    507      37  59957       0.4145      0.33925
57514        3  118963220  119173323    858      68  59957       1.1726      0.12048
55254        3  119112807  119232529    392      29  59957        1.696     0.044943
56983        3  119137785  119248555    359      27  59957       1.2502      0.10561
51300        3  119167324  119278128    382      36  59957       1.3926     0.081863
941          3  119208140  119328481    457      49  59957      0.60277      0.27333
141          3  119248280  119343792    387      31  59957       0.1374      0.44536
51365        3  119266695  119383658    475      41  59957     -0.87489      0.80918
64091        3  119325899  119429437    437      32  59957      -1.6594      0.95148
10063        3  119353372  119446243    371      26  59957      -2.0262      0.97863
89876        3  119371869  119520949    520      39  59957      -1.6186      0.94724
8856         3  119449331  119587295    335      47  59957     -0.95786      0.83093
2932         3  119505800  119863264    778      43  59957     -0.74805      0.77278
165829       3  119849328  120053921    704      38  59957      -0.9664      0.83308
116064       3  120008576  120118186    383      32  59957     -0.75576       0.7751
11167        3  120078061  120219918    488      47  59957     -0.27701      0.60911
4710         3  120265128  120356258    349      27  59957       0.4576      0.32362
3081         3  120312015  120451418    503      45  59957     0.038874       0.4845
285282       3  120370528  120511384    441      50  59957    -0.018774      0.50749
2960         3  120411558  120537216    355      39  59957       -0.366      0.64282
9515         3  120577050  121178608   2041      33  59957      0.58686      0.27865
10721        3  121115273  121314853    537      35  59957      0.13555      0.44609
503582       3  121231269  121344469    364      48  59957     -0.64254      0.73974
51725        3  121262170  121384139    395      54  59957      -1.5054      0.93389
3059         3  121315246  121429791    326      37  59957      -1.1691      0.87881
2804         3  121347046  121518662    463      26  59957     -0.78733      0.78446
9657         3  121453608  121603926    481      23  59957     -0.87939       0.8104
55840        3  121504030  121640373    463      23  59957      -0.7247      0.76568
6565         3  121563171  121698034    425      18  59957     -0.26887      0.60599
286676       3  121671170  121791127    289      41  59957      0.21383      0.41534
942          3  121724209  121874990    343      47  59957   -0.0044829      0.50179
846          3  121852530  122040350    711      52  59957        1.396     0.081353
1475         3  121994011  122095816    342      31  59957       2.4659    0.0068344
131076       3  122043436  122152074    321      34  59957       3.1641   0.00077777
26355        3  122053023  122163961    324      29  59957       3.1001   0.00096734
54554        3  122095700  122184882    254      24  59957        3.248   0.00058107
3836         3  122105748  122283786    465      30  59957       3.2452    0.0005868
83666        3  122211757  122333523    401      40  59957       3.2325   0.00061357
151636       3  122233085  122329050    340      36  59957       3.1897   0.00071214
165631       3  122246435  122392894    553      57  59957       2.6736    0.0037521
54625        3  122349672  122484687    517      36  59957       0.6033      0.27315
79663        3  122423844  122562666    430      27  59957      0.48178      0.31498
84925        3  122463901  122634986    475      35  59957      0.74434      0.22834
54437        3  122593040  122797452    733      79  59957      0.75171      0.22611
10954        3  122735856  122915953    598      71  59957     -0.44389      0.67144
26984        3  122870774  123027983    520      22  59957     -0.65516      0.74382
111          3  122966143  123217924    736      73  59957       1.1598      0.12307
201562       3  123178363  123353924    571      33  59957     -0.15411      0.56124
4638         3  123296143  123653149   1025      82  59957      -1.0362      0.84994
64770        3  123581152  123730255    452      34  59957     -0.40555      0.65746
54763        3  123652862  123761017    275      31  59957   -0.0046439      0.50185
8997         3  123763558  124475036   2550     121  59957       1.0217      0.15346
7372         3  124399213  124503120    473      37  59957     -0.13532      0.55382
3693         3  124445795  124656500    837      42  59957      0.49058      0.31186
56667        3  124589289  124703595    430      60  59957      0.79714      0.21269
57493        3  124649554  124824802    614      77  59957     0.048342      0.48072
84561        3  124766480  124981609    872      98  59957      0.31007      0.37825
7707         3  124909513  125144198    588      37  59957      0.77808      0.21826
8723         3  125130488  125289058    516      30  59957      0.13693      0.44554
114885       3  125212702  125364381    566      35  59957      0.61658      0.26876
200810       3  125612459  125759383    672      32  59957       1.4601     0.072128
152015       3  125637987  125737297    386      31  59957       1.7271     0.042076
54946        3  125690200  125870398    833      37  59957       1.6799     0.046488
10840        3  125787404  125950029    827      51  59957        1.486     0.068638
28999        3  126026478  126126236    366      55  59957    -0.040096      0.51599
348807       3  126063751  126190399    538      73  59957        1.254      0.10492
79364        3  126121444  126244773    576      61  59957       1.5052     0.066141
131669       3  126165008  126286616    549      53  59957      0.75487      0.22516
166012       3  126193131  126297134    460      55  59957      0.77902      0.21798
152065       3  126210842  126327808    491      53  59957      0.37874      0.35244
645840       3  126255622  126377398    431      42  59957     -0.76064      0.77656
114112       3  126290895  126425056    480      41  59957     -0.82047      0.79403
84303        3  126373063  126714263   1147      41  59957      0.26095      0.39707
5361         3  126657437  126791235    547      41  59957      0.15042      0.44022
285311       3  126861974  126952028    337      41  59957     -0.18185      0.57215
131601       3  127256907  127359602    166      40  59957     -0.62798      0.73499
4171         3  127267200  127376279    164      40  59957      -0.6865       0.7538
50512        3  127298002  127426653    275      40  59957      -1.0071      0.84305
80325        3  127341781  127434769    256      36  59957       -1.082      0.86037
11343        3  127372905  127592093    661      79  59957     0.074968      0.47012
166348       3  127584075  127741514    523      47  59957       1.0522      0.14636
29927        3  127720402  127825526    291      10  59957       1.4246     0.077143
8607         3  127764800  127922752    367      18  59957      0.87853      0.18983
60678        3  127822302  128162489    782      29  59957      0.28323       0.3885
165721       3  128146275  128236091    347      50  59957     -0.13786      0.55482
2624         3  128163265  128262030    380      51  59957      0.16925       0.4328
6184         3  128303813  128419719    403      27  59957     -0.93139      0.82417
7879         3  128394975  128568641    599      29  59957    -0.048325      0.51927
28976        3  128548333  128666957    572      25  59957     -0.39404      0.65322
100132731    3  128594002  128714843    493      37  59957      0.11674      0.45353
57501        3  128654779  128769915    327      31  59957      0.27781      0.39058
79825        3  128670131  128794585    293      33  59957      0.25565      0.39911
2815         3  128725459  128816254    164      35  59957    -0.025894      0.51033
339122       3  128771412  128890993    204      29  59957      0.30336      0.38081
100534599    3  128771412  128930073    277      26  59957      0.31539      0.37623
57461        3  128811259  128930409    204      28  59957      0.28736      0.38692
7555         3  128851658  128952810    204      26  59957      0.27806      0.39048
22820        3  128918453  129031616    366      21  59957      0.26945      0.39379
56941        3  128947680  129060029    409      22  59957       0.4645      0.32115
8971         3  128998614  129085120    357      27  59957       0.3402      0.36685
90288        3  129085164  129197494    461      30  59957     0.052971      0.47888
55764        3  129108671  129274350    576      23  59957    -0.029357      0.51171
8930         3  129114787  129209022    364      21  59957     0.076144      0.46965
6010         3  129197482  129289187    285      25  59957     -0.38196      0.64876
132243       3  129212057  129305310    304      27  59957     -0.48739      0.68701
23129        3  129239056  129375582    465      41  59957      -1.3289      0.90806
23023        3  129331635  129662419    624      33  59957      -1.6974      0.95519
7200         3  129643236  129731781    344      28  59957      -1.3345      0.90897
644974       3  129750674  129852233    397      33  59957       1.1517      0.12472
256076       3  130014359  130238690    889      46  59957      -2.5913      0.99522
131873       3  130186198  130430890    710      60  59957      -1.3503      0.91154
30849        3  130362778  130515696    433      27  59957     -0.10584      0.54214
27032        3  130519327  130770556    617      47  59957      0.16723       0.4336
79858        3  130695694  131104309   1045      39  59957     -0.21879      0.58659
28990        3  130697721  130795698    222      27  59957      0.40235      0.34371
131870       3  131050515  131142674    302      21  59957     -0.60888       0.7287
11222        3  131146045  131271860    378      45  59957      0.33825      0.36759
131034       3  131217413  131809152   2670      97  59957       1.0744      0.14133
55           3  131986211  132122146    580      32  59957      0.63196      0.26371
23317        3  132086361  132292876    585      46  59957       1.1529      0.12447
84129        3  132241982  132428975    383      31  59957      0.82733      0.20402
51554        3  132266081  132356488    197      26  59957      0.95047      0.17094
79876        3  132323290  132432467    201      29  59957       0.6325      0.26353
27031        3  132364453  132491303    261      40  59957     0.093407      0.46279
66000        3  132707171  133151619   1618      69  59957   -0.0068056      0.50272
8419         3  133068790  133229056    604      70  59957    -0.030613      0.51221
55573        3  133242434  133344118    326      42  59957       0.3203      0.37437
11073        3  133284449  133430762    494      34  59957      0.23804      0.40593
7018         3  133414977  133532850    403      38  59957      0.15497      0.43842
58477        3  133452877  133575336    404      52  59957      0.86839      0.19259
51560        3  133508079  133664691    507      70  59957      0.87779      0.19003
80111        3  133611989  133698656    308      46  59957      0.50199      0.30784
6578         3  133616540  133798920    622      84  59957     -0.24308      0.59603
6259         3  133840978  134019586    532      28  59957      -1.5917      0.94427
51421        3  134039187  134144321    256      37  59957       1.7733     0.038087
80254        3  134154575  134328855    432      13  59957       0.5305      0.29788
25847        3  134161546  134254865    221      13  59957      0.14493      0.44238
339855       3  134283765  134420522    409      35  59957       0.8641      0.19377
2047         3  134464099  135014309   1837     141  59957       1.1068      0.13419
5523         3  135634515  135901752    550      33  59957      0.96888       0.1663
55167        3  135832760  135965522    210      35  59957      0.76457      0.22226
5096         3  135919167  136091737    313      31  59957     -0.22993      0.59093
10274        3  136020077  136521245    960      41  59957  -6.6453e-06          0.5
80723        3  136487861  136609734    338      25  59957      0.99604      0.15962
